ST PETER PORT (MARKET STREET),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4439,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.88,3.34,4.61,2.26,4.33,6.14,5.34,4.68,6.61,2.36,5.66,
February,1.07,0.29,2.24,6.35,1.25,3.71,2.79,1.99,3.94,1.72,1.54,
March,3.04,1.68,3.78,2.35,2.85,0.64,1.14,4.15,3.52,0.05,2.23,
April,3.07,1.20,3.95,2.68,3.40,2.78,4.67,2.39,2.86,2.44,3.61,
May,1.73,1.70,0.87,4.29,2.75,4.69,2.84,0.78,3.02,2.54,2.09,
June,2.10,0.37,1.68,0.47,1.14,0.00,3.85,3.13,3.00,2.25,1.10,
July,2.79,0.58,3.14,1.93,2.71,2.38,1.19,3.11,0.64,1.83,2.12,
August,1.13,1.78,2.49,2.01,2.79,3.28,1.50,3.04,1.88,1.55,3.37,
September,4.78,1.09,2.59,3.15,5.09,2.63,0.54,7.17,1.48,1.76,3.21,
October,2.54,0.67,2.34,7.53,5.14,3.35,3.44,1.54,8.80,5.66,3.27,
November,1.94,2.39,2.59,5.46,1.93,4.33,8.56,4.24,4.34,9.08,9.65,
December,4.25,2.64,5.51,3.48,4.33,6.45,1.55,3.51,4.31,7.03,4.63,
Total,33.32,17.73,35.79,41.96,37.71,40.38,37.41,39.73,44.40,38.27,42.48,
Calc annual,33.32,17.73,35.79,41.96,37.71,40.38,37.41,39.73,44.40,38.27,42.48,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,
