WORCESTER (PERDISWELL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO854577,Long,-2.21512,Lat,52.217316,Elevation,95,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,2.61,3.12,3.53,1.14,3.84,1.28,2.32,1.83,2.26,0.86,3.1,2.85,2.77,4.92,3.58,3.56,3.38,5.13,2.15,1.43,2.34,1.68,3.71,1.48,0.44,2.31,,,,,,,,,
February,,,,,,,2,2.39,1.63,0.56,0.45,1.89,0.07,2.66,0.33,1.83,2.32,3.6,0.6,0.75,2.27,2.54,0.61,1.11,0.77,1.41,1.45,1.18,0.89,0.83,3.89,2.37,,,,,,,,,
March,,,,,,,0.42,1.9,2.11,0.05,1.96,0.13,1.51,1.87,1.81,0.49,2.98,2.41,0.24,1.19,1.42,2.18,1.89,1.02,0.28,0.91,0.61,5.93,1.04,1.8,1.13,3.94,,,,,,,,,
April,,,,,,,1.78,1.17,0.95,0.56,2.35,2.86,3.51,0.88,1.87,4.16,1.6,1.75,0.09,1.6,2.07,1.32,0.73,1.17,1.63,0.79,2.65,1.96,1.62,2,1.79,2.42,,,,,,,,,
May,,,,,,,2.78,1.48,0.72,1.46,2.08,4.15,8.47,1.41,0.87,0.82,1,2.75,1.49,1.29,2.5,2.2,3.52,3.63,0.52,2.68,3.01,2.21,3.33,2.93,1.48,2.8,,,,,,,,,
June,,,,,,,1.13,2.99,1.72,1.7,0.83,3.14,1.07,1.52,0.54,2.58,4.06,0.64,1.14,1.92,0.78,2.63,0.07,1.44,1.51,2.76,1.75,1.44,1.89,0.35,1.73,0.73,,,,,,,,,
July,,,,,,,1.79,3.63,1.21,1.35,2.39,2.87,2.34,1.09,0.86,0.32,5.81,2.49,2.59,4.55,2.2,3.25,1.13,0.99,2.72,2.78,2.28,1.36,0.83,2.47,2.35,0.64,,,,,,,,,
August,,,,,,,1.85,3.73,1.45,1.3,2.88,4.45,2.26,0.64,1.72,1.58,0.36,1.26,2.51,1.78,0.34,3.65,1.86,1.25,4.03,2.29,7.14,1.05,4.69,0.86,3.3,3.71,,,,,,,,,
September,,,,,,,0.6,3.53,0.52,1.07,4.28,1.88,2.79,1.14,1.66,3.35,2.03,2.6,1.3,1.23,1.31,1.01,1.23,2.61,2.72,1.49,3.35,1.3,2.42,1.5,2.84,,,,,,,,,,
October,,,,,,,2.45,1.48,4.42,3.99,2.66,0.61,3.1,2.96,1,2.84,1.25,2.4,2.27,2.94,3.29,3.01,2.32,1.6,2.89,2.87,0.66,0.26,2.18,4.48,0.52,,,,,,,,,,
November,,,,,,,5.87,2.86,2.19,6.9,2.63,3.17,1.28,0.71,1.65,5.13,2.1,1.37,2.64,3.51,6.09,2.85,1.16,1.31,3.75,0.16,3.83,1.64,1.37,2.25,3.7,,,,,,,,,,
December,,,,,,,0.3,1.96,1.86,5.25,3.17,0.71,0.89,0.38,4.27,3.13,2.31,1.9,3.4,1.49,1.25,1.29,3,1.11,1.7,3.46,1.82,1.71,3.69,1.15,1.48,,,,,,,,,,
Total,,,,,,,23.58,30.24,22.31,25.33,29.52,27.14,29.61,17.09,18.84,27.09,28.92,26.02,21.04,27.17,27.1,29.49,20.9,22.37,24.67,23.03,30.89,21.72,27.66,22.1,24.65,,,,,,,,,,
