"PETERSFIELD WESTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,729,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.26,5.03,6.55,2.23,3.77,5.47,8.07,3.18,7.94,1.72,6.77,
February,0.79,0.33,4.47,7.40,0.56,7.02,2.83,5.43,3.03,1.40,1.34,
March,3.23,1.50,3.22,2.57,2.33,0.83,0.84,5.20,3.23,0.12,1.37,
April,4.53,1.30,4.65,3.99,4.27,3.84,3.69,2.94,2.14,0.71,2.86,
May,1.78,3.20,1.16,2.50,5.60,5.14,2.54,1.11,2.10,3.11,2.34,
June,2.11,0.14,1.96,0.35,4.08,0.01,2.81,3.69,3.00,1.99,0.55,
July,6.68,0.47,5.03,1.20,4.68,4.15,2.23,3.19,2.02,2.04,3.25,
August,1.97,3.19,3.42,4.13,4.34,4.77,1.33,5.44,2.37,2.17,5.82,
September,2.22,1.03,2.20,1.85,6.65,3.74,0.91,7.48,1.08,0.60,3.86,
October,4.19,0.92,1.25,7.61,5.42,5.63,3.07,3.28,8.82,4.43,2.72,
November,2.43,2.82,2.72,2.10,3.62,4.02,8.82,4.53,4.92,10.91,7.92,
December,4.63,2.62,5.89,4.53,7.00,4.45,0.31,6.29,4.55,9.63,4.62,
Total,39.82,22.55,42.52,40.46,52.32,49.07,37.45,51.76,45.20,38.83,43.42,
Calc annual,39.82,22.55,42.52,40.46,52.32,49.07,37.45,51.76,45.20,38.83,43.42,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,
