KIRKURD CASTLE CRAIG (DOLPHINTON),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT136442,Long,-3.375695,Lat,55.68356,Elevation,830,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,1.39,2.7,4,3.11,2.52,,,,,,,3.67,4.3,6.48,1.83,1.5,2.5,2.92,2.69,5.24,1.89,2.45,3.33,4.98,7.1,3.79,2.86,3.02,3.72,4.52,4.04,,,
February,,,,,,,,2.84,3.7,1.9,2.89,1.77,,,,,,,2.49,2.63,4.62,4.35,2.4,1.88,4.05,3.85,5.42,1.17,3.68,0.84,4.22,0.81,3.36,4.97,1.57,5.05,3.47,1.64,,,
March,,,,,,,,3.1,1.98,2.78,0.87,2.12,,,,,,,5.63,5.04,2.24,2.65,3.83,3.81,4.35,1.97,3.67,2.16,0.61,2.46,4.43,4.69,2.16,1.18,0.8,2.98,2.12,3.36,,,
April,,,,,,,2.53,1.5,2.77,3,2.38,2.04,,,,,,,4.47,2.46,3.29,3,0.67,3.24,1.96,2.52,3.16,2.43,0.55,3.57,2.66,1.23,2.18,3.64,1.62,4.78,2.46,2.96,,,
May,,,,,,,0.55,2.1,2,2.76,1.69,1.83,,,,,,,3.28,2.82,1.89,2.39,1.76,2.4,2.49,1.08,4.52,1.99,2.58,1.39,4.57,1.79,2.39,2.54,3.44,4.88,3.93,2.47,,,
June,,,,,,,2.96,2.7,2.29,1.45,3.26,,,,,,,,1.06,1.74,2.15,3.14,4.45,2.35,2.4,1.34,2.81,2.05,0.73,1.86,1.84,0.31,1.86,1.42,1.55,0.37,3.23,3.7,,,
July,,,,,,,3.13,2.6,1.5,3.1,3.3,,,,,,,,1.99,4.02,4.31,1.22,2.63,0.83,2.15,5.23,4.67,1.44,2.93,0.95,4.09,3.04,4.44,3.84,4.44,2.21,3.38,2.06,,,
August,,,,,,,1.95,3.5,2.91,1.23,3.5,,,,,,,,3.04,2.59,4.46,1.66,3.82,1.19,2.68,3.71,3.41,5.35,2.17,3.2,6.58,5.95,2.44,5.36,3.27,2.33,2.99,5.27,,,
September,,,,,,,3.23,3.35,2.93,4.45,2.8,,,,,,,,4.54,2.35,0.83,1.57,3.63,1.93,1.45,1.82,2.73,2.63,4.83,3.29,2.42,1.83,2.22,3.55,3.89,4.22,4.39,8.47,,,
October,,,,,,,3.45,1.55,3.39,2.78,3.6,,,,,,,,0.8,5.43,2.69,3.17,3.59,2.28,1.92,1.51,6.95,4.41,4.2,2.36,1.48,3.7,2.11,3.97,3.2,3,5.3,4.19,,,
November,,,,,,,1.27,2.9,3.41,3.29,3.32,,,,,,,,2.22,1.62,3.01,4.38,2.33,3.75,4.3,2.06,4.41,3.96,3.09,4.69,2.38,1.41,1.81,4.32,2.21,1.23,4.56,3.87,,,
December,,,,,,,4.3,2.95,3.2,2.95,3.3,,,,,,,,0.83,3.94,2.96,4.47,5.55,2.4,4.92,5.23,4.24,1.92,2.69,5.83,3.31,5.15,3.52,4.43,4.45,4.1,1.54,1.9,,,
Total,,,,,,,,30.48,32.78,33.69,34.02,,,,,,,,34.02,38.94,38.93,33.83,36.16,28.56,35.59,33.01,51.23,31.4,30.51,33.77,42.96,37.01,32.28,42.08,33.46,38.87,41.89,43.93,,,
