"MULLION COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1899,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,6.22,6.99,3.75,6.52,
February,,,,,,,,2.54,3.63,3.65,2.34,
March,,,,,,,,2.96,5.79,0.50,3.34,
April,,,,,,,,2.38,3.61,1.59,3.59,
May,,,,,,,,0.91,1.53,4.39,2.26,
June,,,,,,,2.90,2.87,1.38,2.33,0.77,
July,,,,,,,,2.02,1.57,0.88,1.92,
August,,,,,,,,3.57,1.33,2.18,4.45,
September,,,,,,,0.40,5.51,2.48,0.28,4.44,
October,,,,,,,4.18,2.59,6.81,7.18,4.26,
November,,,,,,,6.44,3.74,3.40,11.48,6.30,
December,,,,,,,0.95,3.78,4.68,8.62,3.22,
Total,,,,,,,,39.09,43.20,46.83,43.41,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,14.87,39.09,43.20,46.83,43.41,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
