"SKELMORLIE (WEST PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5218,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.23,9.26,5.91,6.41,5.91,4.84,9.49,7.95,10.65,2.56,6.97,
February,5.97,1.59,5.79,6.78,1.47,4.32,6.18,3.56,5.11,2.44,0.40,
March,4.76,6.88,2.45,2.60,1.00,3.50,4.77,4.77,5.73,1.50,3.65,
April,2.84,1.79,3.56,4.60,2.96,7.24,2.54,3.96,1.94,1.32,1.89,
May,7.13,3.45,5.15,2.48,4.62,7.97,2.93,3.56,2.19,4.49,2.74,
June,3.56,0.98,3.06,1.98,3.41,1.81,3.13,4.58,5.62,3.34,3.74,
July,3.99,4.79,3.50,4.95,4.88,1.71,3.09,4.52,3.82,5.11,2.73,
August,5.39,6.10,3.66,7.40,5.22,5.03,5.23,5.16,4.05,7.68,7.49,
September,3.75,2.60,3.59,9.45,6.85,4.05,4.62,8.02,4.48,2.26,5.03,
October,3.24,5.94,3.28,7.97,4.13,5.89,9.37,6.49,10.22,6.74,8.96,
November,6.03,3.74,4.13,5.33,3.68,1.48,8.81,8.03,8.80,8.25,7.21,
December,4.46,9.56,4.67,5.29,8.06,3.78,3.95,2.18,6.24,14.08,5.34,
Total,57.35,56.68,48.75,65.24,52.19,51.62,64.11,62.78,68.85,59.77,56.15,
Calc annual,57.35,56.68,48.75,65.24,52.19,51.62,64.11,62.78,68.85,59.77,56.15,
Difference,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
