SUTTON-IN-ASHFIELD-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK510595,Long,-1.239233,Lat,53.130231,Elevation,455,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,2.73,0.94,2.61,1.98,3.67,3.31,2.34,4.05,1.51,2.38,2.56,3.32,1.87,5.55,1.77,4.61,2.17,1.81,2.36,2.47,1.44,3.88,4.08,2.76,4.79,2.13,3.27,2.61,4.23,2.82,2.16,2.44,2.8,5.65,1.22,1.07,2.34,2.32,0.68,1.69,2.76,4.73,1.98,2.93,2.84,4.69
February,,,,,,4.03,4.42,0.73,2.23,2.62,2.28,0.24,3.1,4.7,1.11,3.47,1.64,1.82,2.26,0.91,0.85,3.09,0.52,2.63,0.71,2.97,2.7,3.69,0.6,1.38,2.56,2.5,1.57,0.73,2.11,2.19,2.34,2.41,1.57,0.83,5.42,4.06,0.45,2.23,3.07,2.19,1.12,3.03,3.51,0.15,2.77
March,,,,,,0.62,4.32,1.94,1.12,4.48,2.46,1.53,1.94,1.85,1.26,0.79,0.8,3.03,3,0.13,2.67,0.21,1.74,2.9,2.61,1.04,1.86,2.17,0.23,1.8,1.95,3.88,1.47,0.69,0.34,0.67,1.09,5.5,0.96,1.21,1.03,3.74,2.14,1.63,2.17,3.08,0.8,1.97,2,1.46,2.05
April,,,,,,1.05,1.27,1.45,1.75,1.84,5.18,1.05,3.21,2.41,2.17,2.07,2.05,1.93,0.85,1.46,3.4,3.95,3.02,1.07,3.03,3.11,1.82,2.67,0.12,1.7,1.98,1.72,1.17,0.96,2.29,1.91,1.08,2.5,1.85,2.12,2.66,1.48,1.77,2.44,0.29,1.08,1.89,0.27,0.84,3.33,0.96
May,,,,,,1.41,2.81,1.82,2.31,1.23,1.9,1.97,0.89,3.14,3.86,3.68,2.04,0.93,1.09,1.75,1.64,3.37,7.22,1.95,1.1,0.42,0.5,3.38,2.72,1.07,1.08,2.75,3.86,3.65,1.68,1.97,2.56,2.12,2.26,2.37,1.77,3.47,2.58,2.07,3.16,3.26,0.48,1,2.46,0.94,1.15
June,,,,,,1.35,2.15,1.79,0.45,0.75,2.09,0.63,1.41,0.69,1.94,0.07,2.33,4.42,2.95,1.26,1.6,4.46,0.86,1.34,0.54,2.98,3.69,0.69,1.52,2.44,1.44,0.31,0.98,1.74,1.73,2.53,2.37,1.67,3.12,0.71,1.54,0.61,2.25,2.86,3.9,2.81,3.94,1.71,4.85,0.95,1.22
July,,,,,,5.17,1.8,1.5,3.24,2.74,4.98,0.59,4.23,3.41,3.5,1.17,2.14,2.09,1.28,2.05,5.87,3.91,4.38,2.59,1.83,0.51,4.89,2.52,4.39,4.66,3.16,4.24,2.1,0.93,2.17,2.3,2.63,2.42,1.3,4.12,2.18,0.54,0.81,2.7,1.77,0.59,2.83,3.24,4.45,1.44,2.84
August,,,,,,2,1.57,5.3,1.79,2.62,1.1,3.33,6.58,2.72,2.63,1.97,2.53,4.68,2.86,2.05,2.26,4.86,1.61,0.59,1.58,2.13,1.25,1.17,1.54,2.43,0.28,3.35,2.37,2,3.42,1.92,5.68,0.19,3.73,1.96,3.73,4.92,2.02,1.63,4.25,0.83,6.47,4.3,3.73,1.06,3.47
September,,,,,,0.88,1.61,1.27,5.57,1.9,1.56,0.85,2.79,2.65,2.39,3.86,1.58,4.47,0.36,0.48,4.67,3.51,1.69,1.05,1.47,4.38,3.11,1.44,2.06,1.92,0.82,0.4,1.37,2.35,4.64,0.87,3.24,1.54,2.24,1.09,3.41,1.76,1.91,1.08,2.99,0.57,3.1,5.18,2.57,0.07,4.06
October,,,,,,1.67,3.21,3.23,1.38,2.67,2.33,4.81,0.94,2.01,4.79,3.7,2.28,2.83,5.62,3.97,2.56,0.74,3.08,5.18,1.43,3.86,2.52,3.91,2.74,3.28,4.71,3.08,1.84,1.7,3.27,3.67,1.44,0.26,1.63,3.75,1.03,0.83,4.11,2.16,3.32,1.71,1.12,1.4,2.19,2.06,6.26
