"CANNINGTON, SOMERSET FARM INSTITUTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2087,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.88,4.14,
February,,,,,,,,,,1.32,0.61,
March,,,,,,,,,,0.16,2.78,
April,,,,,,,,,,0.75,3.19,
May,,,,,,,,,,2.08,1.36,
June,,,,,,,,,,2.30,0.57,
July,,,,,,,,,1.98,1.02,2.19,
August,,,,,,,,,1.86,2.49,2.75,
September,,,,,,,,,1.45,0.31,3.44,
October,,,,,,,,,4.79,4.71,2.85,
November,,,,,,,,,2.88,7.77,3.74,
December,,,,,,,,,2.83,6.45,3.65,
Total,,,,,,,,,,30.24,31.27,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,30.24,31.27,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
