"SEATHWAITE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.18,11.15,21.07,22.19,11.09,15.61,11.34,8.32,12.22,,
February,,10.87,13.80,17.80,14.68,25.57,3.57,9.20,2.97,9.32,,
March,,15.07,13.44,6.66,13.71,14.51,11.10,4.31,9.62,8.65,,
April,,3.61,9.78,4.80,4.02,9.25,6.69,9.00,7.35,5.38,,
May,,12.94,8.27,6.24,17.09,6.16,7.98,5.55,8.17,5.57,,
June,,15.89,13.30,7.82,1.43,5.97,4.65,2.20,2.35,1.04,,
July,,12.60,20.71,5.84,9.75,11.55,11.03,10.04,10.97,5.67,,
August,,13.09,8.78,10.98,3.29,8.23,8.34,5.20,8.94,11.64,,
September,,4.86,7.75,13.07,11.74,18.59,19.92,15.58,5.62,8.21,,
October,,6.57,8.85,15.34,10.61,12.71,11.05,7.92,14.31,13.48,,
November,,16.17,18.33,19.55,6.50,10.20,13.61,8.62,22.66,6.64,,
December,,14.58,11.93,14.80,19.09,7.42,18.27,11.42,17.25,16.07,,
Total,,127.43,146.09,143.97,134.10,141.25,131.82,100.38,118.53,103.89,,
Calc annual,0.00,127.43,146.09,143.97,134.10,141.25,131.82,100.38,118.53,103.89,,
Difference,NaN,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,,
