"BORROWDALE (SEATHWAITE) GARDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3628,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,12.50,22.74,16.50,20.50,13.00,16.00,22.00,20.00,16.25,2.85,,
February,14.05,-999.00,15.75,2.50,25.50,6.50,19.00,6.75,21.00,8.75,,
March,1.75,9.90,8.50,7.75,3.50,-999.00,5.00,11.50,11.50,,,
April,6.10,11.25,5.00,6.50,8.25,2.60,7.75,2.00,6.50,,,
May,7.15,7.50,4.50,11.75,1.25,2.00,3.10,11.75,1.50,,,
June,12.06,5.25,4.00,6.00,9.00,8.00,8.75,13.75,12.00,1.75,,
July,16.25,10.50,10.00,4.00,7.25,15.50,7.75,21.00,14.00,11.50,,
August,7.50,7.25,7.00,15.00,8.50,5.00,6.00,8.75,4.00,7.75,,
September,8.50,17.00,2.00,16.25,18.00,12.00,11.00,7.50,4.50,,,
October,10.30,19.00,9.00,21.00,24.50,15.50,6.00,29.25,4.75,,,
November,23.10,10.00,3.00,5.00,14.50,17.00,4.50,20.50,25.00,,,
December,14.50,27.25,4.00,21.50,8.00,19.25,8.15,10.75,5.00,15.00,,
Total,133.76,147.64,89.25,137.75,141.25,128.10,109.00,163.50,126.00,112.10,,
Calc annual,133.76,147.64,89.25,137.75,141.25,119.35,109.00,163.50,126.00,47.60,,
Difference,0.00,0.00,0.00,0.00,0.00,8.75,0.00,0.00,0.00,64.50,,
