BATHGATE PETERSHILL NO 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS984695,Long,-3.626788,Lat,55.907842,Elevation,710,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,3.21,,,,2.51,2.57,1.6,3.25,1.66,2.33,2.74,3.41,5.32,2.51,1.86,2.75,2.65,4.05,2.92,5.76,1.04,4.1,2.02,4.3,2.6,3.85,1.06,3.92,2.33,,,
February,,,,,,,,,,1.74,,,,1.62,2.54,2.49,4.2,0.89,3.24,1.57,3.51,0.45,2.15,2.92,0.42,2.75,3.75,1.72,3.11,1.22,0.76,1.85,0.01,2.2,0.11,2.3,3.39,3.7,,,
March,,,,,,,,,,4.94,,,,3.78,3.39,1.63,3.37,1.87,0.98,1.96,2.96,3.56,1.8,1.06,1.11,1.74,1.56,2.45,2.17,0.4,2.44,1.46,2,1.21,3.7,1.1,1.89,1.65,,,
April,,,,,,,,,1.65,2.84,,,,2.57,1.48,1.39,2.92,2.01,0.78,2.42,2.16,1.09,2.6,2.77,1.51,,1.95,1.58,1,1.88,0.8,2.43,2.97,1.97,4.7,2.65,1.03,1.22,,,
May,,,,,,,,,2.52,2.19,,,,1.64,2.64,1.41,5.69,1.98,2.64,0.68,2.69,1.48,1.81,1.37,5.44,4.57,2.7,1.74,1.78,1.81,1.44,3.26,3.15,1.94,1.23,0.59,0.64,1.65,,,
June,,,,,,,,,1.44,2.26,,,,2.21,0.93,1.13,2.71,2.09,0.55,2.23,1.16,0.25,1.71,0.35,2.31,0.33,3.18,3.48,4.51,1.98,2.3,4.9,1.55,1.1,3.08,2.35,1.85,1.57,,,
July,,,,,,,,,2.7,3.34,,,,1.22,3.25,3.88,4.26,1.66,2.92,0.84,3.77,2.81,3.61,3.32,3.51,1.73,2.41,3.88,1.82,2.97,4.44,4.45,2.42,2.01,3.8,1.54,4.52,3.34,,,
August,,,,,,,,,3.18,2.54,,,,0.91,2,3.46,4.04,4.49,1.98,2.55,4.4,5.38,1.72,4.86,3.15,2.9,1.98,7.12,4.63,4.25,5,3.84,0.87,1.49,3.28,1.27,1.63,4.72,,,
September,,,,,,,,,3.71,2,,,,2.22,0.8,1.8,1.61,1.4,4.92,2.48,1.74,1.74,1.63,3.37,3.5,4.34,3.75,8.2,2.88,0.75,4.2,1.33,3.22,1.33,2.56,4.24,3.25,2.7,,,
October,,,,,,,,,1.12,4.97,,,,2.43,1.79,2.23,5.62,3.7,4.35,1.51,0.98,3.93,1.91,3.09,3.28,2.87,4.65,4.19,4.45,3.35,3.97,2.3,4.92,2.67,4.22,5.4,2.3,4.16,,,
November,,,,,,,,,2.23,1.42,,,,3.47,3.85,1.45,3.69,4.69,2.06,5.1,2.25,1.92,1.48,3.06,1.64,0.85,4.6,2.36,3.63,4.39,4.8,5.29,2,1.82,1.22,4.23,2.7,0.51,,,
December,,,,,,,,,1.24,3.82,,,,2.69,4.62,5.3,3.82,2.37,2.85,3.84,2.9,4.69,2.87,2.84,3.75,3.75,0.95,1.36,2.54,4.98,1.89,2.35,6.3,0.72,3.11,1.28,2.6,2,,,
Total,,,,,,,,,,35.27,,,,27.27,29.86,27.77,45.18,28.81,29.6,27.92,31.93,32.62,25.8,30.87,32.37,,35.53,41,38.28,29.02,36.14,35.48,33.71,21.06,34.86,28.01,29.72,29.55,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 April 4.2 and total estimated therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
