NEWTOWN-PENARTH-WEIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO136925,Long,-3.2748759,Lat,52.5235,Elevation,321,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,0.95,2.81,4.88,1.56,3.94,2.01,1.5,2.88,4,4.66,4.15,4,2.63,2.29,3.09,4.39,4.83,6.71,1.58,6.9,3.05,5.66,2.5,4.11,1.39,5.38,6.06,5.73,7.24,3.36,2.77,3.73,6.02,3.47,2.28,4.81,2.72,8.66,1.98,1.09,4.58,5.48,1,2.73,3.26,5.01,2.17,3.53,4.12,5.85
February,,2.24,1.94,1.74,4.06,6.32,5.23,1.01,2.65,1.82,2.86,0.35,3.91,8.23,0.37,4.82,1.8,2.72,3.66,0.5,0.72,3.85,0.06,3.54,0.34,3.98,2.23,6.26,1.36,3.04,3.05,3.76,0.69,2.72,1.75,3.48,5.24,,2.76,1.48,7.52,5.49,1.51,1.87,4.07,1.64,0.77,3.29,4.32,0.48,3.66
March,,2.13,5.34,5.77,4.42,1.03,4.19,2.63,1.83,5.66,5.08,2.55,2.82,1.57,1.68,1.52,1.2,3.63,2.64,0.38,3.07,0.99,2.91,2.16,3.04,1.06,2.79,3.42,0.59,2.43,2.46,3.16,2.05,1.2,0.49,0.97,1.16,,1.95,1.48,1.69,5.05,1.06,2.79,2.84,3.3,1.43,2.54,0.87,2.32,1.9
April,,1.33,0.38,5.76,1.41,1.8,2.04,1.98,1.83,1.89,5.19,1.34,3.3,2.07,3.48,2.58,2.51,3.11,2.18,0.95,4.02,4.02,4.21,0.61,4.1,4.12,2.75,2.14,0.18,2.76,2.54,1.44,2.22,1.26,0.78,1.45,1.67,,1.99,3.49,3.26,3.58,1.61,3.81,0.94,1.15,2.47,0.11,0.61,4.64,1.94
May,,1.14,1.87,2.56,1.41,2.58,3.49,3.65,2.59,0.43,2.23,1.57,1.1,2.88,4.21,3.41,2.45,1.59,1.16,2.11,2.25,6.1,5.3,1.99,2.1,0.9,2.2,1.7,3.74,1.22,2.93,3.43,5.01,3.43,1.51,2.29,2.36,3.9,3.19,3.22,1.68,3.41,2.82,1.68,3.09,5.84,0.39,1.47,2.87,2.44,1.01
June,,3.39,4.53,2.1,2.26,1.32,2.51,3.1,0.75,1.6,2.41,0.63,1.46,0.4,2.57,0.02,1.6,4.04,4.63,2.57,1.55,4.6,0.99,4.22,1.62,3.32,5.91,1.19,2.06,1.83,0.91,2.11,1.04,3.02,1.69,3.62,2.51,1.91,3.4,0.81,1.36,0.65,2.82,1.93,4.03,3.6,1.36,2.12,4.21,2.65,1.89
July,,1.6,3.07,0.82,5.75,4.35,2.18,1.66,3.2,1.44,5.15,1.4,3.85,2.91,5.27,1.89,4.85,3.35,1.74,2.55,3.53,3.47,4.53,2.05,1.8,0.68,4.11,2.32,3.64,8.95,3.02,2.23,2.82,2.17,1.89,1.58,2.3,1.79,1.2,0.77,2.64,1.8,1.06,4.43,2.45,0.74,3.12,3.68,4.52,3.47,2.4
August,,1.96,6.36,1.59,2.73,4.12,2.23,5.75,1.64,2.38,0.98,4.86,2.8,3.63,4.05,2.51,3.02,6.39,4.48,2.25,3.04,3.94,1.67,1.12,2.77,1.3,0.7,1.06,3.51,1.34,0.45,4.5,2.07,2.91,2.58,3.69,5.86,0.41,3.99,2.13,5.77,3.13,4.26,3.31,4.73,1.83,3.85,6.69,2.27,1.21,5.15
September,,2.62,0.95,2.06,1.32,0.8,2.63,1.42,8.31,1.71,2.08,1.21,2.23,3,4.84,2.8,2.01,4.85,1.58,1.66,4.01,2.52,3.22,1.31,2.08,6.27,3.33,1.94,1.08,0.62,2.3,1.67,1.99,5.32,3.41,3.15,6.06,1.94,3.1,2.05,6.24,2.53,2.17,3.89,2.64,1.25,4.17,5.95,6.49,0.05,4.82
October,,3.14,3.94,5.26,1.97,3.13,6.99,4.53,2.25,2.58,3.67,2.01,1.53,6.6,4.34,4.05,3.69,3.66,4.7,4.65,4.7,1.16,6.16,5.53,3.4,6.58,3.34,3.66,5.07,2.5,4.53,3.7,2.93,4.67,5.06,5.28,1.75,0.37,3.16,6.81,2.25,1.55,5.09,2.12,4.57,1.98,1.54,2.92,3.04,3.3,6.61
November,,4.33,3.01,3.63,4.91,3.31,3.22,2.01,2.48,1.85,1.47,2.31,1.49,3.65,2.71,3.08,7.58,4.29,6.76,9.69,4.49,5.72,2.71,1.28,2.37,4.97,5.21,1.82,5.87,7.9,9.64,3.27,0.82,2.69,5.62,0.59,7.42,3.68,2.59,5.53,4.97,8.88,4.05,3.4,9.85,2.53,1.26,3.13,1.91,4.54,6.48
December,,6.97,4.56,1.9,7.99,7.52,2.27,1.57,4.67,5.25,2.91,2.99,4.24,2.09,5.73,3.46,1.27,1.95,2.99,10.93,4.76,1.87,1.89,1.08,5.8,3.68,5.38,3.55,3.68,2.27,2.5,2.47,5.6,1.2,3.53,5.68,4.42,4.67,6.22,5.53,2.43,4.93,4.17,0.99,6.03,4.58,3.65,2.85,3.99,6.24,4.74
Total,,31.8,38.76,38.07,39.79,40.22,38.99,30.81,35.08,30.61,38.69,25.37,32.73,39.66,41.54,33.23,36.37,44.41,43.23,39.82,43.04,41.29,39.31,27.39,33.53,38.25,43.33,35.12,36.51,42.1,37.69,34.51,30.97,36.61,31.78,34.06,45.56,,42.21,35.28,40.9,45.58,36.1,31.22,47.97,31.7,29.02,36.92,38.63,35.46,46.45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s records and is on the Shropshire Canal near Penarth Weir; the observers are Docks and Inland Waterways presumably canal owners/operators. Altitudes match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
