"NEWTOWN, PENARTH WEIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4248,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,0.95,2.81,4.88,1.56,3.94,2.01,1.50,2.88,4.00,,
February,,2.24,1.94,1.74,4.06,6.32,5.23,1.01,2.65,1.82,,
March,,2.13,5.34,5.77,4.42,1.03,4.19,2.63,1.83,5.66,,
April,,1.33,0.38,5.76,1.41,1.80,2.04,1.98,1.83,1.89,,
May,,1.14,1.87,2.56,1.41,2.58,3.49,3.65,2.59,0.43,,
June,,3.39,4.53,2.10,2.26,1.32,2.51,3.10,0.75,1.60,,
July,,1.60,3.07,0.82,5.75,4.35,2.18,1.66,3.20,1.44,,
August,,1.96,6.36,1.59,2.73,4.12,2.23,5.75,1.64,2.38,,
September,,2.62,0.95,2.06,1.32,0.80,2.63,1.42,8.31,1.71,,
October,,3.14,3.94,5.26,1.97,3.13,6.99,4.53,2.25,2.58,,
November,,4.33,3.01,3.63,4.91,3.31,3.22,2.01,2.48,1.85,,
December,,6.97,4.56,1.90,7.99,7.52,2.27,1.57,4.67,5.25,,
Total,,31.80,38.76,38.07,39.79,40.22,38.99,30.81,35.08,30.61,,
Calc annual,0.00,31.80,38.76,38.07,39.79,40.22,38.99,30.81,35.08,30.61,,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
