"CAMBRIDGE (CORPORATION STORE YARD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1202,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.98,1.93,2.22,1.28,2.40,1.30,1.83,1.56,2.89,1.28,1.51,
February,0.24,0.30,1.39,2.04,0.53,2.45,2.16,2.44,0.95,0.50,0.39,
March,1.54,0.60,1.20,1.47,0.68,0.95,0.20,1.61,0.99,0.02,1.69,
April,3.30,1.30,2.13,0.88,2.62,1.84,2.64,1.43,0.67,1.24,2.45,
May,1.20,0.57,1.44,1.13,3.67,1.64,1.93,0.71,2.09,2.71,3.26,
June,1.29,0.58,0.98,0.75,1.75,0.42,2.39,2.48,2.29,0.80,0.38,
July,3.00,0.29,4.57,1.88,3.40,1.80,2.39,1.72,2.33,2.56,2.73,
August,0.84,0.97,2.46,2.93,2.28,1.80,1.12,2.32,1.92,0.42,1.75,
September,2.65,1.26,2.03,1.97,2.02,2.42,2.33,3.58,0.60,0.12,3.03,
October,0.50,1.08,0.42,3.63,3.50,2.52,2.32,1.68,2.54,2.88,0.90,
November,0.49,1.62,0.92,1.08,2.06,1.39,2.97,2.30,1.45,3.87,3.54,
December,1.64,1.10,1.34,1.85,2.23,1.40,0.31,1.98,2.02,2.81,1.83,
Total,18.67,11.60,21.10,20.89,27.14,19.93,22.59,23.81,20.74,19.21,23.46,
Calc annual,18.67,11.60,21.10,20.89,27.14,19.93,22.59,23.81,20.74,19.21,23.46,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
