CAMBRIDGE-CORPORATION-STORE-YARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL464579,Long,0.140736,Lat,52.199896,Elevation,52,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,2.94,2.04,1.32,2.79,0.9,1.41,2.61,3.27,1.98,1.93,2.22,1.28,2.4,1.3,1.83,1.56,2.89,1.28,1.51,1.48,0.72,1.04,0.82,1.94,2.57,2.71,2.25,3.87,1.37,2.01,1.99,3.7,1.09,2.02,1.22,1.25,3.13,0.85,0.81,2.06,1.52,1.02,0.97,1.85,2.92,1.22,2.11,2.75,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,0.93,0.69,1.05,1.94,3.95,0.56,0.79,3,0.24,0.3,1.39,2.04,0.53,2.45,2.16,2.44,0.95,0.5,0.39,1.89,0.26,1.26,0.28,1.4,1.8,2.34,0.38,0.32,1.96,1.95,0.91,0.61,0.79,1.42,1.69,1.52,0.55,0.75,2.98,2.35,0.66,1.47,1.64,1.71,0.6,2.03,2.69,0.13,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,2.16,1.5,2.92,1.23,3.29,1.75,0.43,2.05,1.54,0.6,1.2,1.47,0.68,0.95,0.2,1.61,0.99,0.02,1.69,0.15,1.27,1.64,1.05,0.27,0.51,3.29,0.36,1.43,2.84,2.53,1.08,0.51,0.23,0.8,1.32,4.32,0.58,0.67,0.46,2.79,2.83,0.4,1.82,1.37,0.55,1.43,0.67,2.36,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,0.14,1.45,0.58,0.75,1.13,1.55,3.42,2.12,3.3,1.3,2.13,0.88,2.62,1.84,2.64,1.43,0.67,1.24,2.45,2.7,2.18,1.28,1.48,2.56,1.32,2.3,0.11,2.47,1.07,0.76,0.85,0.83,1.49,0.91,1.05,1.39,1.34,1.55,1.63,2.97,1.79,1.95,0.31,0.54,1.22,0.12,1.16,1.83,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,1.09,1.63,0.86,1.72,1.63,1.12,2.21,0.35,1.2,0.57,1.44,1.13,3.67,1.64,1.93,0.71,2.09,2.71,3.26,2.92,4.4,1.79,0.55,0.68,1.08,2.37,1.95,0.99,1.76,1.5,,1.39,0.88,1.87,1.92,0.52,3.05,1.88,2.37,2.31,1.42,1.64,3.44,2.44,0.68,0.63,2.6,0.46,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,2.27,1.29,1.94,1.82,1.76,1.71,1.08,1.28,1.29,0.58,0.98,0.75,1.75,0.42,2.39,2.48,2.29,0.8,0.38,1.61,0.52,1.96,1.02,1.98,3.04,1.47,0.56,1.57,0.39,0.75,,1.93,0.95,1.41,2.21,2.83,2.45,0.79,1.09,1.17,1.84,2.3,1.28,2.26,1.98,1.79,4.62,2,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,1.9,0.89,1.41,3.2,1.91,4.23,2.51,3.13,3,0.29,4.57,1.88,3.4,1.8,2.39,1.72,2.33,2.56,2.73,3.37,2.43,0.88,1.1,0.59,4.62,2.01,1.19,1.37,3.41,1.84,2.83,0.39,1.56,1.67,2.36,1.29,1.34,2.22,7.08,0.87,0.55,2.22,2.88,0.83,3.84,2.2,3.47,3.44,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,8.03,1.18,1.44,3.57,2.35,3.21,0.82,2.12,0.84,0.97,2.46,2.93,2.28,1.8,1.12,2.32,1.92,0.42,1.75,2.79,2.52,1.04,1.88,1.5,0.5,0.83,1.63,2.75,0.08,2.52,1.2,1.4,2.13,1.73,3.03,0.17,5.83,0.99,2.56,3.26,2.81,2.55,3.12,1.37,4.59,1.93,2.44,0.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,1.7,1.4,0.77,1.29,0.99,1.55,5.96,0.62,2.65,1.26,2.03,1.97,2.02,2.42,2.33,3.58,0.6,0.12,3.03,2.67,1.88,1.83,1.76,5.39,2.64,2.18,3.29,1.8,0.77,0.34,1.04,1.36,2.54,2.83,2.16,0.9,1.64,0.15,2.3,2.22,2.38,1.26,1.67,2.71,1.6,3.3,2.41,0.04,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,1.71,2.68,2.19,0.85,1.71,3.19,1.3,0.44,0.5,1.08,0.42,3.63,3.5,2.52,2.32,1.68,2.54,2.88,0.9,0.47,3.51,1.54,1.61,1.97,1.81,2.27,2.13,3.7,1.42,1.49,3.16,1.59,3.08,2.53,1.05,0.13,2.25,3.03,0.37,1.14,2.21,2.91,1.76,2.78,1.04,1.2,1.91,1.33,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,1.68,1.7,2.21,2.08,2.67,1.09,1.93,1.33,0.49,1.62,0.92,1.08,2.06,1.39,2.97,2.3,1.45,3.87,3.54,1.76,1.57,1.32,1.53,2.72,2.09,1.69,1.72,2.76,5.69,1.49,2.13,1.23,2.66,0.27,3.78,1.02,0.99,1.52,3.47,2.83,2.86,0.89,3.11,1.28,0.86,1.77,1.37,1.32,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,1.84,0.51,5.45,3.04,2.14,0.7,1.86,3.5,1.64,1.1,1.34,1.85,2.23,1.4,0.31,1.98,2.02,2.81,1.83,0.81,0.31,0.27,3.04,1.78,1.67,2.33,0.83,1.05,1.31,1.02,1.66,1.05,0.74,2.32,1.63,2.42,1.67,1.01,1.12,1.42,1.97,0.73,1.86,1.4,2.24,1.55,2.49,2.93,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,26.39,16.96,22.14,24.28,24.43,22.07,24.92,23.21,18.67,11.6,21.1,20.89,27.14,19.93,22.59,23.81,20.74,19.21,23.46,22.62,21.57,15.85,16.12,22.78,23.65,25.79,16.4,24.08,22.07,18.2,,15.99,18.14,19.78,23.42,17.76,24.82,15.41,26.24,25.39,22.84,19.34,23.86,20.54,22.12,19.17,27.94,19.44,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 May-Jun Gauge out of order so estimates removed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
