HORSEBRIDGE-BOSSINGTON-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU336311,Long,-1.52146,Lat,51.07825,Elevation,98,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,2.11,0.59,4.44,3.91,2.07,1.17,2.76,4.01,0.98,6.67,1,1.78,1.11,3.4,1.22,4.39,4.87,0.64,4.58,1.18,1.17,3.85,4.91,3.69,3.19,4.9,1.77,3.9,3.54,4.84,2.76,7.16,1.51,
February,,,,,,,,3.61,1.94,3.37,5.36,1.05,1.79,2.02,4.38,0.79,3.12,1.8,1.44,0.44,4.86,1.71,2.74,1.09,4.89,6.07,5.57,1.13,1.57,2.68,1.04,0.28,3.33,5.46,0.39,4.47,1.92,4.76,2.42,1.07,
March,,,,,,,,4.88,0.89,0.91,1.52,2.44,2.07,4.33,1.5,5.61,1.31,0.94,3.91,4.18,0.83,2.56,4.81,3.09,4.93,0.91,3.15,3.01,1.1,5.58,2.5,1.25,2.58,2.08,1.33,0.46,0.59,3.69,3.67,0.08,
April,,,,,,,,3.27,1.66,3.53,1.1,2.68,1.65,2.38,1.37,2.03,0.99,3.86,3.18,1.62,3.09,1.9,0.02,3.33,1.31,1.1,0.72,2.54,2.78,1.88,3.65,1.1,4.05,4.02,3.36,2.19,3.23,1.9,2.01,1.08,
May,,,,,,,,1.32,3.83,1.6,2.14,1.24,2.31,3.65,3.51,0.64,2.09,2.13,2.15,2.05,1.89,1.78,1.44,2.63,1.19,3.77,1.5,2.53,1.82,0.43,1.1,1.45,1.19,1.6,3.64,3.79,1.76,0.6,1.84,1.59,
June,,,,,,,,2.22,1.41,1.42,2.37,0.62,3.45,3.16,1,4.62,3.3,1.22,0.65,3.82,3.44,1.92,4.46,0.38,0.46,1.25,1.96,5.57,0.86,0.91,2.3,0.1,1.13,0.33,2.18,0,2.43,2.8,2.97,1.44,
July,,,,,,,,1.42,0.43,1.77,0.62,3.35,1.29,2.66,1.57,0.3,0.52,1.42,1.75,2.77,1.49,0.09,1.97,1.66,3.14,4.87,1.35,3.73,5.68,1.58,5.14,0.85,4.73,0.67,4.3,2.48,1.69,2.6,1.21,1.49,
August,,,,,,,,3.28,0.89,1.6,3.62,2.66,3.04,4.2,3.02,3.59,0.98,2.17,3.64,2.69,1.84,0.38,6.38,1.24,2.46,1.42,3.7,4.99,2.44,2.92,1.52,1.52,3.07,2.63,2.15,2.6,1.37,4.28,1.99,1.18,
September,,,,,,,,2.87,1.04,2.46,0.6,2.73,1.5,2.01,1.89,2,0.94,0.45,2.13,3.42,0.12,1.5,2.52,2.8,1.21,2.67,2.11,2.54,5,1.98,1.19,1.07,1.87,1.99,3.88,4.09,0.72,6.38,1.7,0.27,
October,,,,,,,3.17,1.17,5.24,3.9,2.48,2.52,2.08,8.91,1.91,1.72,6.4,8.07,1.34,7.59,4.08,3.14,3.6,5.68,2.45,3.85,6.18,4.47,1.85,0.8,2.38,1.38,1.56,6.05,4.62,3.81,2.62,2.09,5.02,4.73,
November,,,,,,,1.07,0.8,4.57,4.81,3.98,0.59,2.84,2.11,1.45,3.85,4,3.09,1.28,0.71,3.5,4.28,2,3.14,4.97,2.25,5.08,0.95,3.15,2,2.8,2.18,1.89,1.78,3.32,2.96,9.53,3.65,2.99,9.08,
December,,,,,,,4.86,5.48,3.2,1.8,4.33,5.05,1.88,3.42,3.74,0.96,2.12,4.54,3,4.09,5.62,9.63,4.78,1.91,8.63,7.16,3.93,1.49,2.76,6.27,2.83,1.72,4.02,3.19,5.88,3.97,0.37,4.03,3.22,8.64,
Total,,,,,,,,32.43,25.69,31.61,32.03,27,25.07,41.61,29.35,27.09,32.44,30.69,26.25,34.49,34.16,30.11,39.11,31.82,36.28,39.9,36.43,34.12,32.86,31.94,30.14,16.09,34.32,31.57,38.95,34.36,31.07,39.54,36.2,32.16,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914 May 17 Inspection On lawn Very sheltered position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
