"MUIRKIRK, KANNSHILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS696266,Long,-4.066728,Lat,55.51569,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.7,7.1,10.5,6.51,5.39,3.98,4.58,6.01,7.33,10.8,1.46,7.79,7.24,9.56,5.1,5.65,3.02,4.17,6.61,6.9,3.33,2.67,0.71,6.78,5.33,6.39,3.91,4.98,4.16,8.15,5.8,3.92,5.09,5.14,3.41,4.75,2.71,3.18,4.76,4.24,1.74,3.76
February,,,,,,,,,,0.5,6.15,1.12,4.37,5.99,1.99,4.73,4.4,2.81,4.17,1.84,0.38,5.61,0.1,4.9,0.7,6.37,2.26,4.75,2.11,4.81,1.35,3.17,1.19,6.71,2.01,7.25,3.46,0.69,3.65,5.65,4.68,3.14,2.57,1.93,2.98,1.35,1.88,2.92,4.51,1.96,3.24
March,,,,,,,,,,1.5,5.42,7.34,1.71,1.86,0.82,1.67,4.53,3.93,3.07,0.88,2.43,0.95,3.64,3.35,4.29,2.35,2.54,1.01,2.4,4.02,6.04,3.88,2.71,2.44,0.93,3.35,2.1,3.46,4.92,3.15,3.93,4.43,1.72,0.89,3.11,1.42,3.76,4.37,1.64,2.28,2.12
April,,,,,,,,,,1.94,2.45,1.35,2.42,3.53,2.23,6.26,1.89,3.9,1.36,1.82,1.87,1.9,4.81,2.8,4.29,3.03,1.01,2.73,0.65,2.09,2.68,1.77,1.95,3.52,2.93,2.04,2.01,6.01,4.02,4.52,5.15,2.95,3,2.5,1.86,2.17,1.27,1.91,2.14,3.21,3.37
May,,,,,,,,,,0.5,5.96,2.64,4.07,2.56,4.22,5.88,3.59,2.14,1.28,3.81,1.55,3.71,2.86,2.7,3.93,0.63,1.54,1.47,3.22,0.56,1.27,4.99,2.88,3.58,3.24,4.67,0.71,4.11,1.14,1.39,1.96,2.35,3.38,3.25,4.18,3.42,2.01,2.49,2.72,2.06,1.69
June,,,,,,,,,,3.37,1.85,0.72,2.98,2.01,1.9,0.55,2.48,4.53,5.1,2.61,2.06,6.64,2.19,2.29,1.83,4.24,1.44,3.03,5.03,1.92,0.98,1.3,1.03,4.35,3.76,4.52,3.58,2.68,5.19,0.96,3.12,1.89,3.23,0.96,4.35,2.05,3.5,1.78,2.86,3.34,1.91
July,,,,,,,,,,0.83,3.99,3.56,4.37,4.94,4.03,4.14,3.67,4.96,3.17,4.96,4.04,5.17,4.27,4.79,3.66,2.82,4.29,4.86,4.9,4,5.5,4.38,4.47,2.4,3.22,2.95,3.87,4.12,3.66,2.09,5.16,3.86,4.54,5.8,5.12,1.49,6.24,3.67,5.11,5.53,2.8
August,,,,,,,,,,2.62,3.77,6.56,3.62,7.1,4.56,3.37,4.19,5.42,3.88,6.34,6.07,2.1,2.23,4.09,4.89,1.78,3.23,4.05,4.48,2.83,2.97,7.06,4.1,4.85,5.22,1.92,3.08,0.12,5.3,3.75,5.01,5.94,4.49,3.7,5.5,2.19,6.98,6.26,4.61,1.33,4.25
September,,,,,,,,,,4.8,2.3,2.44,2.68,6.69,5.61,3.3,4.38,6.68,3.17,2.02,3.37,1.49,6.35,1.16,4.07,5.76,3.77,2.42,3.5,2.14,7.29,1.67,5.33,2.5,5.98,6.96,7.72,5.42,5.16,1.66,11.25,4.23,3.05,4.53,7.16,4.58,4.69,3.4,4.3,1.41,2.65
October,,,,,,,,,,0.89,2.1,4.44,2.17,7.39,3.45,4.82,5.89,5.28,7.93,7.27,7.46,5.18,7.09,3.75,8.45,8.37,6.13,4.01,7.93,2.13,5.01,4.16,7.89,8.4,4.56,4.45,0.61,2.3,5.75,6.41,4.65,1.26,3.29,3.57,9.55,3.55,3.97,5.23,3.61,8.23,3.06
November,,,,,,,,,,4.11,3.52,1.71,3.85,6.24,3.3,1.74,6.32,5.27,5.5,7.82,6.53,7.46,4.38,2.05,1.5,6.15,4.1,1.24,8.03,9.18,6.18,3.27,1.42,3.21,8.25,0.76,6.73,6.98,4.25,6.25,4.85,7.47,3.48,7.31,8.35,2.19,2.52,2.75,1.99,6.19,8.97
December,,,,,,,,,,9.13,3.11,8.77,3.75,5.23,5.21,5.11,3.49,1.49,4.76,13.8,4.93,7.03,7.66,1.27,6.47,3.1,5.63,2.17,2.96,2.54,7.98,2.74,6.05,3.33,6.43,3.61,3.57,4.4,6.64,10.19,1.73,8.21,4.46,4.76,7.7,8.39,7.27,5.34,6.14,5.63,6.34
Total,,,,,,,,,,31.89,47.72,51.15,42.5,58.93,41.3,46.15,50.84,53.74,54.19,54.63,48.48,54.48,55.14,38.25,49.73,47.62,40.11,38.35,52.11,39.55,49.92,39.1,45.8,50.62,52.92,46.39,42.42,44.45,57.83,51.82,55.41,50.82,42.35,42.61,64.61,35.51,47.27,44.88,43.87,42.91,44.16
