"GLACKOUR (STRONE NEA)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5781/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,-999.00,7.30,5.95,5.00,6.35,9.50,6.40,,
February,,,,-999.00,6.50,6.50,0.75,5.52,4.90,5.30,,
March,,,,-999.00,3.50,2.30,1.85,3.75,3.70,4.60,,
April,,,,-999.00,3.20,4.20,6.69,5.40,4.60,8.30,,
May,,,,-999.00,3.80,0.68,1.66,2.50,4.30,1.40,,
June,,,,-999.00,5.40,4.35,2.85,4.70,3.10,4.80,,
July,,,,-999.00,3.05,9.50,3.00,3.00,1.10,3.70,,
August,,,,-999.00,2.80,5.35,0.02,4.80,4.12,5.12,,
September,,,,-999.00,6.20,6.75,8.25,6.40,4.00,13.75,,
October,,,,-999.00,4.35,1.25,2.50,5.80,3.90,5.60,,
November,,,,-999.00,1.10,5.45,9.25,4.10,5.30,5.00,,
December,,,,6.60,6.40,5.39,4.85,5.75,12.10,4.50,,
Total,,,,-999.00,53.60,57.67,46.67,58.07,60.62,68.47,,
Calc annual,0.00,0.00,0.00,6.60,53.60,57.67,46.67,58.07,60.62,68.47,,
Difference,NaN,NaN,NaN,-1005.60,0.00,0.00,0.00,0.00,-0.00,0.00,,
