NORTHAM (WINDMILL LANE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1866/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.21,4.27,5.86,2.93,3.58,3.97,4.38,7.09,1.73,1.03,,
February,3.68,0.29,2.84,0.71,3.57,3.38,0.59,1.84,1.53,5.21,,
March,3.40,2.37,1.20,0.26,1.28,0.82,6.48,1.42,1.89,1.49,,
April,0.92,2.00,0.90,2.75,1.03,2.17,2.68,2.01,2.46,2.20,,
May,2.05,4.91,3.43,1.13,4.01,3.95,2.55,1.94,2.56,1.57,,
June,1.11,0.37,1.62,2.43,2.56,3.35,3.98,1.74,0.30,1.45,,
July,1.56,2.29,2.06,1.63,4.33,2.95,2.65,1.84,2.41,3.52,,
August,4.60,2.78,3.02,2.98,1.97,5.32,0.39,4.02,1.85,6.30,,
September,0.42,3.53,7.22,3.31,1.99,4.59,1.62,2.00,2.00,5.74,,
October,2.46,2.74,3.52,5.10,4.30,1.49,1.54,4.15,7.68,1.53,,
November,2.16,1.15,3.09,6.84,0.78,5.90,3.15,2.01,4.68,6.96,,
December,3.52,4.88,2.44,3.41,6.17,4.67,3.37,5.58,2.88,3.89,,
Total,29.09,31.58,37.20,33.48,35.57,42.56,33.38,35.64,31.97,40.89,,
Calc annual,29.09,31.58,37.20,33.48,35.57,42.56,33.38,35.64,31.97,40.89,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
