"STRATFORD-SUB-CASTLE (MANOR HO)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1512,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.23,3.00,2.74,2.68,0.69,5.20,6.11,2.99,5.09,2.78,,
February,2.16,0.07,4.62,0.07,3.08,2.65,5.18,0.93,1.70,2.89,,
March,0.76,2.20,3.56,3.07,0.98,2.82,4.03,0.17,1.25,2.98,,
April,2.74,3.40,1.37,2.05,3.66,1.77,1.75,0.01,2.34,1.21,,
May,2.45,4.25,1.37,0.60,0.77,0.76,2.71,2.33,0.97,0.69,,
June,3.19,1.76,2.70,1.48,4.02,2.39,1.42,0.85,2.21,0.53,,
July,3.42,2.12,2.07,1.38,0.67,4.41,1.81,2.98,5.75,2.47,,
August,2.80,0.94,0.54,2.44,2.20,0.28,1.08,2.73,2.45,0.18,,
September,1.33,3.81,2.75,2.05,4.19,4.13,2.26,1.63,1.27,1.66,,
October,0.40,5.47,2.44,1.55,4.76,1.81,5.36,3.09,4.17,4.22,,
November,4.67,1.72,0.94,1.76,6.98,2.86,1.50,5.32,6.61,7.76,,
December,0.85,1.45,0.60,8.58,5.00,3.21,3.12,4.49,1.57,1.83,,
Total,27.00,30.19,25.70,27.71,37.00,32.29,36.33,27.52,35.38,29.20,,
Calc annual,27.00,30.19,25.70,27.71,37.00,32.29,36.33,27.52,35.38,29.20,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
