BIRMINGHAM-WW-CORS-YR-HWCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN859600,Long,-3.6719077,Lat,52.226345,Elevation,1775,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,12.15,7.5,11.8,12.89,4.47,10.73,8.85,13.32,13.57,10.25,12,,9.25,11.1,13.3,19.17,3.66,13.5,12,14.2,9,11.1,5.9,12.6,13.65,15.3,12.9,4.8,,8.9,13.4,10.5,6.6,10.6,7.5,24,6.3,5.4,11.9,,3.75,6.1,7,11.1,10.5,10.5,11.5,12.9
February,,,,4.5,11.7,14.9,-999,2.35,10.45,5.52,8.53,0.7,12.65,,3.2,,6.86,8.02,10.8,1.52,0.65,10.2,0.22,7.87,0.82,12.95,4.45,13.1,6.05,9.7,5.7,9.3,2.9,7.3,3.6,10.8,15.1,,5.6,3.75,14,,9,6,,4.95,,9.15,13.5,1.5,
March,,,,13.75,14.8,3.9,-999,5.83,5.7,10.2,13.19,11.11,7.65,4.7,3.75,3.65,3.62,10.07,6,1.05,5.5,2.2,5.9,6.3,8.75,3.5,5.75,,2.4,7.3,7.2,5.5,6.2,2.25,0.9,4.8,2.8,,4.5,5.55,4.6,10,4.7,6,7,6.5,6,8,2.5,6.1,3.5
April,,,,12.05,3.15,4.15,9.78,5.95,2.8,9.81,14.25,2.82,6.31,5.75,8.3,7.05,4.77,5.5,3.05,1.93,5.4,7.42,7.9,1.96,6.15,11.2,5.1,8.8,1.2,6,4.5,2.55,5.3,3.5,3.4,3.5,2.8,7.4,4.5,7.5,6.8,7.8,4.5,5.5,3.3,5.5,3,0.7,3,7.6,6
May,,,,5.1,6.15,5.9,5.97,6.2,4.5,2.95,7.53,4.33,2.5,7.95,11.12,,5.35,3,1.34,6.4,4.87,7.1,7.2,2.6,4.6,2.8,3.45,3.1,5.65,1.5,2.5,5.8,10,8.7,3.3,-999,4.5,4.7,4.3,7,3.1,3.8,5.7,4.7,5,8.7,1.95,3.75,6,2.3,3
June,,,7.4,6.65,3.2,2.12,5.57,3.8,4.65,7.35,4.95,1.13,5.36,2,4.82,0.1,4.45,10.1,10.55,5.85,3.21,6.3,3.12,6.77,3.6,8.1,6.3,3,9.3,5.5,1.15,2.45,1,6.6,5,-999,7.2,3.7,9.5,1,3,2,5.6,5.2,8.6,8.5,4.75,4,6.5,3.9,4.4
July,,,6.8,2.85,7.3,8.12,5.04,3.5,7.55,3.3,10.65,5.17,9.7,8.63,,,9.3,8.15,5.84,6.06,10.62,7.9,7.8,5.5,4.3,2.33,12.7,4.5,8.9,13.25,9.4,4.5,8,6.1,6.25,4.3,6.2,5.8,5.3,1.45,5.9,3.2,3.6,9.2,9.1,1.5,6,11,7.1,5.5,7.3
August,,,16.97,5,7.9,6.25,6.3,21.2,4.3,6.35,4.46,10.37,7.3,9.7,11.8,,9.2,16,9.7,6.42,9.73,8.75,2.11,2.9,11.4,3.6,2.15,2.1,4.6,4.7,2.4,11.4,7.1,7.75,4.6,5,12.3,0.7,7.5,4.5,11.6,9.4,7.8,6.5,8.5,2,12.2,11.1,6,0.9,6
September,,,2.45,4.25,5,2.3,7.09,5.45,16.75,5.02,7.8,3.79,7.55,9.02,,8.2,6.12,11.25,2.84,3.13,10.9,4.5,8.05,,9.15,15.3,7.95,6.3,3.6,1.4,5.1,1.25,6.5,9.35,7.9,,11.3,4.6,9.5,3,16,6.5,5.9,7.6,8.6,5.5,8.5,15,10.6,0.6,7.5
October,,,10.85,6.75,4.5,4.17,16.44,14.41,8.6,4.17,5.94,3.77,2.88,15.84,,,7.55,8.5,11.92,12.13,14.12,4.65,16.33,,11.7,14.95,8.5,,12.8,4.5,9.85,8.6,10.3,8.9,13.4,,3.45,2.25,6,,4.5,2,9.25,5.7,15.5,6.4,5.75,8.5,8.8,11.7,9.2
November,,,10.35,13.8,12.6,6.99,7.76,11.9,8.61,7.5,5.56,6.61,4.5,9.25,,5.67,12.85,7.63,17.85,22.1,11.9,15.26,8.85,2.6,4.55,12.4,10.2,2.9,16,19.6,16.65,7.6,1.55,8.5,12.9,1.5,14.9,10.7,6.5,11,10.3,15.5,,8.8,15.5,5.95,5.9,4.6,5.6,10.6,15.4
