WROTHAM-FAIRSEAT-MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ621614,Long,0.325275,Lat,51.328599,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,387/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.58,2.43,1.51,2.76,4.85,3.7,3.09,3.57,1.96,2.9,2.84,3.59,2.82,4.01,1.67,3.43,2.34,2.77,2.17,2.77,,,,,,,,,,,,,,,,1.35,2.72,2.85,1.18,1.93,3.8,3.75,3,3,3.15,3.61
February,,,,,,4.47,4.9,0.91,1.5,3.1,0.82,1.23,2.76,4.11,1.16,4.02,2.79,4.98,1.75,0.77,1.76,2.75,0.75,1.81,0.6,,,,,,,,,,,,,,,,5.65,6.96,1.11,1.56,2.24,2.23,0.86,6.06,2.56,0.17,2.44
March,,,,,,0.79,5.18,2.2,1.18,4.26,1.35,2.06,2.46,2.27,1.45,1.32,0.4,4.3,2.46,0.12,1.81,0.42,1.85,3.86,2.08,,,,,,,,,,,,,,,,1.77,4.87,3.95,0.38,3.2,1.5,1.14,1.81,1.64,1.34,1.65
April,,,,,,2.08,2.2,3.02,2.97,3.47,5.02,1.73,3.95,2.68,3.87,2.42,5.69,2.02,2.17,1.47,2.02,6.42,3.29,0.9,2.64,,,,,,,,,,,,,,,,2.27,3.02,1.82,2.92,0.44,0.25,1.41,0.23,1.69,2.45,0.98
May,,,,,,3.59,2.3,2.79,2.35,0.74,1.03,1.81,0.79,3.39,3.24,2.6,1.59,0.6,2.59,2.09,3.8,3.38,4.05,2.46,0.74,,,,,,,,,,,,,,,,1.32,2.31,0.99,2.35,2.02,4.27,0.95,1.65,2.15,1.14,2.37
June,,,,,,0.73,2.67,3.12,1.59,1.28,1.21,0.22,1.65,1.15,2.35,0.45,3.6,3.8,3.57,1.48,0.62,1.41,1,2.84,1.66,,,,,,,,,,,,,,,,2.7,1.43,1.48,2.19,4.6,2.11,2.79,1.9,4.35,1.01,2.18
July,,,,,,4.1,1.38,4.55,6.23,2.89,4.45,0.48,2.78,1.42,3.94,4.26,2.58,3.8,2.06,1.48,3.86,5.13,2.16,2.64,2.61,,,,,,,,,,,,,,,,2.42,2.84,0.72,4.37,3.12,0.97,4.58,3.71,1.81,1.85,3.76
August,,,,,,2.6,2.26,6.88,2.03,3.06,2.17,0.96,2.98,2.55,3.68,2.12,1.62,5.21,2.86,2.66,3.78,4.36,1.24,0.79,2.4,,,,,,,,,,,,,,,,2.24,4.5,4.17,1.94,3.56,0.96,3.26,2.32,3.39,1.16,4.26
September,,,,,,3.24,1.65,2.04,5.17,1.5,4.09,1.48,3.35,1.84,3.39,2.95,1.12,4.79,0.66,0.19,4.87,2.47,2.17,3.87,2.21,,,,,,,,,,,,,,,1.02,2.97,4.17,4.25,3.55,2.69,3.38,3.77,3.04,4.43,0.3,3.42
October,,,,,,2.29,4.16,5.24,2.97,1.02,1.06,0.98,2.22,5.29,3.49,4.48,3.26,2.15,5.7,3.73,1.68,0.77,5.09,1.9,2.27,,,,,,,,,,,,,,,7.67,0.36,1.12,2.54,3,2.76,5.13,1.5,1.64,3.36,2.36,7.92
November,,,,,,3.85,5.6,1.74,2.85,2.74,1.46,1.74,2.01,2.35,4.54,3.2,6.46,2.79,4.19,7.87,5.7,4.05,1.17,1.24,2.86,,,,,,,,,,,,,,,3.7,6.88,5.2,5.74,1.54,5.57,1.26,1.12,4.19,1.92,4.28,5.4
December,,,,,,7.26,3.71,3.04,2.16,4.92,3.38,2.18,3.87,2.92,4.11,3.7,1.09,4.48,4.34,7,2.43,0.83,0.55,0.83,6.73,,,,,,,,,,,,,,,2.32,2.45,3.3,2.71,0.98,2.25,2.53,4.39,2.69,3.85,5.7,3.91
Total,,,,,,38.58,38.44,37.04,33.76,33.83,29.74,17.96,32.39,31.93,38.12,34.36,33.79,41.74,36.36,30.53,35.76,34.33,26.09,25.31,29.57,,,,,,,,,,,,,,,,32.38,42.44,32.33,25.96,34.38,28.39,29.52,32.24,34.15,24.91,41.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Dec IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
