SLAIDBURN-STOCKS-NO-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD719550,Long,-2.4300613,Lat,53.990273,Elevation,658,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3083/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,14.75,3.01,7.56,7.67,7.43,3.98,6.02,2.73,5.8,4.49,8,7.25,3.08,1.7,7.79,9.24,9.38,5.7,7.35,5.91,11.61,4.06,4.86,6.64,6.56,2.7,5.47,4.42,6.04,8.02,6.15,5.42,7.38
February,,,,,,,,,6.91,1.37,0.69,6.68,0.16,6.3,0.49,9.8,2.29,9.28,3.03,5.67,2.18,7.23,2.53,3.58,3.68,8.12,6.99,1.45,4.45,4.85,8.36,4.95,2.88,2.73,4.8,2.09,1.61,5.02,9.94,1.21,5.93
March,,,,,,,,,4.46,1.42,3.75,0.6,3.91,3.1,3.36,1.84,3.07,2.2,1.94,3.02,5.42,3.95,3.96,2.26,0.86,3.47,1.43,7.73,3.64,2.78,3.5,6.06,3.79,1.68,3.64,1.82,2.43,5.35,2.07,3.29,1.83
April,,,,,,,,,1.48,1.94,3.17,4.45,5.64,2.17,2.58,3.87,1.07,3.41,1.06,2.77,4.22,2.49,2.75,3.8,3.15,3.72,1.75,4.71,2.88,7.25,4.99,3.57,3.66,3.66,1.76,3.17,2.28,0.85,2.23,3.69,4.37
May,,,,,,,,,0.7,2.98,1.85,2.45,4.58,2.47,3.92,1.26,1.27,2.77,3.85,1.01,1.26,3.99,4.79,4.45,4.5,4.59,1.82,3.14,2.81,3.38,2.36,2.35,3.16,3.11,3.85,5.11,3.07,3.22,6.43,1.63,2.11
June,,,,,,,,,8,2.18,3.07,6.99,1.68,2.99,2.87,4.36,3.42,2.33,5.89,4.19,0.95,0.55,2.24,5.54,4.18,5.29,3.96,4.43,7.58,1,4.72,1.97,4.6,3.03,4.38,3.85,3.18,2.26,4.01,4.64,2.29
July,,,,,,,,,3.76,5.94,4.89,5.54,6.03,6.29,3.08,3.4,5.11,2.79,5.29,7.27,5.35,1.9,6.39,5.12,4.49,4.57,5.25,3.58,2.98,3.76,5.91,3.88,2.77,8.99,8.33,1.61,6.07,5.97,4.15,4.01,9.58
August,,,,,,,,,7.64,7.35,8.51,4.84,1.68,3.18,6.31,1.87,3.57,3.03,5.14,2.17,2.57,9.28,6.87,8.48,3.33,2.85,9.57,0.24,5.67,3.47,9.68,4.74,9.38,7.21,6.88,1.05,12.36,6.55,6.07,0.51,4.5
September,,,,,,,,,1.65,2.65,3.54,2.68,7.78,1.6,5.62,11.82,6.5,2.76,2.48,1.79,7.8,1.61,4.82,5.64,8.46,5.18,9.06,5.47,6.16,2.42,9.9,4.68,7.04,7.81,10.23,4.35,4.04,7.52,6.28,0.58,4
October,,,,,,,,,8.88,8.55,9.13,3.62,9.62,5.57,8.85,12.48,5.71,2.8,15.02,2.56,5.89,8.62,9.09,4.99,6.78,8.57,1.02,1.14,4.45,7.51,5.89,2.16,4.71,2.27,13.22,4.27,4.2,8.31,5.48,7.54,4.43
November,,,,,,,,,9.76,9.32,6.81,9.49,4.76,2.73,1.61,5.74,7.53,1.71,7.56,9.85,9.35,3.42,2.23,5.25,10.86,0.6,9.71,9.51,3.79,7.99,6.93,11.01,2.56,7.59,10.37,3.02,2.84,2.62,2.12,6.78,11.11
December,,,,,,,,,4.83,11.16,5.81,4.3,3.21,0.7,9.21,4.56,6.96,3.02,6.22,4.13,6.79,5.09,5.63,3.54,6.53,3.73,5.83,4.63,5.33,11.84,3.66,15.19,5.72,3.38,10.65,9.41,7.43,7.87,5.65,12.23,8.21
Total,,,,,,,,,72.82,57.87,58.78,59.31,56.48,41.08,53.92,63.73,52.3,40.59,65.48,51.68,54.86,49.83,59.09,61.89,66.2,56.39,63.74,51.94,61.35,60.31,70.76,67.2,56.83,54.16,83.58,44.17,55.55,63.56,60.58,51.53,65.74
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is near the reservoir. Altitudes match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIDAS src_id 12340, continues to 1982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
