"SLAIDBURN (STOCKS) NO. 9",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3083/4,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,16.04,2.69,8.43,
February,,,,,,,,,7.91,1.33,0.67,
March,,,,,,,,,4.51,1.48,3.84,
April,,,,,,,,,1.57,1.88,3.15,
May,,,,,,,,,0.70,3.03,1.93,
June,,,,,,,,,9.03,2.10,3.16,
July,,,,,,,,,3.77,5.88,5.01,
August,,,,,,,,,7.45,7.39,8.70,
September,,,,,,,,,1.59,2.58,3.57,
October,,,,,,,,,8.79,8.97,9.60,
November,,,,,,,,,10.30,10.10,7.16,
December,,,,,,,,,5.06,11.84,5.72,
Total,,,,,,,,,76.72,59.27,60.94,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.72,59.27,60.94,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
