"SHEFFIELD PARK GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4317,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.05,3.26,4.83,,,,,,,,,
February,0.63,0.56,3.02,,,,,,,,,
March,1.84,1.69,2.46,,,,,,,,,
April,3.17,1.28,4.38,,,,,,,,,
May,1.08,1.52,1.05,,,,,,,,,
June,1.05,0.07,1.26,,,,,,,,,
July,4.39,0.58,3.53,,,,,,,,,
August,1.25,1.49,3.06,,,,,,,,,
September,3.16,0.98,2.75,,,,,,,,,
October,1.36,2.01,1.48,,,,,,,,,
November,2.15,1.88,2.05,,,,,,,,,
December,3.54,2.28,4.52,,,,,,,,,
Total,27.67,17.60,34.39,,,,,,,,,
Calc annual,27.67,17.60,34.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
