MILNGAVIE (EASTERTOWN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS566766,Long,-4.298686,Lat,55.96094,Elevation,450,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,10.37,2.48,6.35,4.02,7.91,4.37,6.39,2.72,5.01,4.45,7.71,5.25,3.94,0.97,7.5,5.25,7.86,4.31,6.71,5.29,6.81,6,5.11,6.11,5.1,2.79,,,,,,,
February,,,,,,,,,5.6,2.17,0.41,5.21,0.03,4.5,0.87,5.32,2.21,5.28,2.25,6.35,1.69,4.27,1.68,6.03,2.77,8.08,4.3,1.85,5.25,5.62,5.24,3.01,2.37,2.21,,,,,,,
March,,,,,,,,,4.11,1.12,2.88,1.61,2.53,2.79,3.02,2.12,3.16,1.15,3.77,4.2,4.59,2.92,3.68,3.42,0.77,4.21,2.83,3.77,4.83,2.76,4.02,4.37,3.88,1.48,,,,,,,
April,,,,,,,,,1.75,1.08,1.34,2.09,4.58,2.3,3.6,3.16,1.43,2.01,0.84,2.94,3.57,1.76,3.76,4.28,3.09,2.63,2.26,5.91,3.92,5.95,3.43,2.7,2.32,2.24,,,,,,,
May,,,,,,,,,2.16,3.54,2.46,5.27,4.37,2.33,2.98,0.37,1.37,1.87,4.41,1.87,1.59,3.73,3.06,4.17,4.41,5.25,1.77,4.7,2.31,2.05,1.52,1.58,2.3,2.4,,,,,,,
June,,,,,,,,,5.9,3.11,3.03,6.32,1.26,1.39,1.95,5.75,2.08,4.26,5.98,2.95,0.9,1.11,2.25,5.05,4.19,4.86,3.53,3.63,6.56,1.04,3.04,2.83,3.53,1.87,,,,,,,
July,,,,,,,,,3.77,3.81,4.21,8.6,4.1,4.25,3.12,2.51,4.98,4.32,4.78,6.35,3.81,3.91,2.73,2.72,3.4,3.66,4.18,3.24,4.06,2.79,6.88,5.09,3.13,6.43,,,,,,,
August,,,,,,,,,5.89,7.31,6.06,1.93,2.71,3.3,4.53,3.51,3.96,4.24,3.48,2.25,2.89,5.58,6.37,7.61,2.83,2.35,3.66,0,7.19,5.6,6.83,5.26,4.2,4.43,,,,,,,
September,,,,,,,,,3.93,1.91,4.43,1.27,4.71,0.86,5.55,6.98,3.87,3,5.31,2.69,4.77,2.25,6.29,3.52,5.22,5.99,7.66,5.07,7.59,3.11,10.4,4.39,3.13,5.46,,,,,,,
October,,,,,,,,,7.61,6.35,6.56,4,6.7,3.02,7.64,10.55,6.5,4.04,9.35,3.28,6.24,5.36,7.58,10.23,5.37,7.04,0.58,2.41,9.01,6.42,4.37,1.25,5.27,3.05,,,,,,,
November,,,,,,,,,6.86,7.62,6.46,7.41,4.69,2.18,2.18,5.24,4.2,0.82,9.32,9.83,5.77,3.43,0.72,3.18,7.71,0.64,6.99,7.13,4.51,4.42,3.77,6.52,2.05,7.67,,,,,,,
December,,,,,,,,,5.95,12.3,5.24,5.07,7.56,1.39,6.03,3.27,5.85,2.97,3.82,2.43,5.23,3.34,5.42,2.42,6.41,4,4.56,3.23,6.1,10.01,1.86,7.01,4.73,5.47,,,,,,,
Total,,,,,,,,,63.9,52.8,49.43,52.8,51.15,32.68,47.86,51.5,44.62,38.41,61.02,50.39,44.99,38.63,51.04,57.88,54.03,53.02,49.03,46.23,68.14,55.77,56.47,50.12,42.01,45.5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,658785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
