"CANTERBURY IRRIGATION WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,298,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.88,2.04,2.99,1.63,2.18,1.65,1.84,2.03,3.04,1.20,2.52,
February,0.68,0.86,1.68,2.81,0.73,3.99,2.73,4.07,1.10,0.46,1.38,
March,1.28,1.29,2.21,2.30,1.22,1.21,0.27,2.27,1.85,0.17,1.81,
April,2.90,1.22,2.32,1.91,2.86,2.47,3.88,1.74,2.85,1.43,1.41,
May,1.03,0.91,0.40,3.88,2.73,2.11,1.36,0.57,2.95,1.08,4.02,
June,0.86,0.24,2.04,0.64,1.36,0.63,2.78,3.67,2.60,1.46,1.46,
July,3.52,0.37,2.13,0.74,2.66,2.57,1.73,5.95,0.93,1.01,3.14,
August,2.35,1.47,2.00,2.47,1.86,1.62,1.78,3.63,1.86,2.70,3.39,
September,2.63,0.71,3.67,1.39,2.35,2.13,0.79,3.32,0.98,0.70,4.83,
October,0.97,0.94,2.18,6.15,3.73,3.13,3.92,1.39,4.83,3.60,2.08,
November,1.12,1.92,1.11,2.34,2.65,3.10,6.12,3.32,4.30,5.10,4.67,
December,2.73,1.34,3.34,2.48,4.07,3.22,0.82,3.95,3.62,6.42,2.10,
Total,22.95,13.31,26.07,28.74,28.40,27.83,28.02,35.91,30.91,25.33,32.81,
Calc annual,22.95,13.31,26.07,28.74,28.40,27.83,28.02,35.91,30.91,25.33,32.81,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
