BRODSWORTH HALL GARDENS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8064,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,1.97,2.77,0.95,,,,,,,,
February,1.96,0.20,2.66,4.11,,,,,,,,
March,1.47,0.64,1.56,1.61,,,,,,,,
April,4.05,1.13,2.33,1.45,,,,,,,,
May,2.29,1.27,0.73,2.75,,,,,,,,
June,1.87,0.27,0.98,1.11,,,,,,,,
July,4.49,0.39,3.14,3.01,,,,,,,,
August,1.14,4.23,5.75,2.05,,,,,,,,
September,1.15,0.84,2.65,2.22,,,,,,,,
October,1.97,1.49,0.76,1.36,,,,,,,,
November,1.17,2.16,0.77,2.35,,,,,,,,
December,2.62,2.32,3.83,2.85,,,,,,,,
Total,26.54,16.91,27.93,25.82,,,,,,,,
Calc annual,26.54,16.91,27.93,25.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
