RATCLIFFE-ON-WREAKE-COLLEGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK624150,Long,-1.077418,Lat,52.729051,Elevation,288,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,0.64,1.48,2.37,1.89,0.87,1.34,0.93,2.69,0.85,1.28,,2.35,3.17,1.2,1.05,1.62,3.06,0.5,2.99,0.26,0.94,0.23,2.44,0.97,2.98,2.02,1.22,2.11,1.11,2.55,2.5,5.24,2.87,3.02,3.63,0.99,,1.49,,,,,
February,,,,,,,,,0.69,1.54,0.76,0.15,1.76,2.44,2.07,0.14,0.58,2.56,0.89,1.07,3.5,0.89,1.2,1.05,2.61,0.39,1.75,0.9,0.97,0.43,1.3,1.43,1.21,0.95,1.26,3.23,3.88,1,-999,2.74,1.26,0.48,3.04,4.58,,2.05,,,,,
March,,,,,,,,,1.8,3.94,1.98,1.53,0.8,0.25,0.71,1.68,1.85,1.93,1.07,0.95,0.64,2.1,1.25,2.28,1.48,2.58,1.43,1.02,2.49,2.49,1.11,1.25,2.28,2.77,1.66,0.81,3.6,1.19,-999,4.11,2.94,1.03,2.42,1.73,,0.66,,,,,
April,,,,,,,,,2.73,3.49,0.77,2.13,0.61,0.32,1.17,1.57,0.79,1.49,2.23,1.94,0.69,1.46,1.32,-999,0.92,0.85,0.73,1.63,2.09,0.79,1.39,0.79,0.12,1.72,1.13,0.69,0.92,1.62,-999,2.21,6.3,1.14,4.93,1.6,,0.96,,,,,
May,,,,,,,,,0.82,3.43,1.88,2.71,2.18,1.22,1.08,0.61,0.63,0.99,3.03,1.68,1.69,1.99,2.27,-999,1.98,0.35,1.71,3.08,1.69,2.73,4.18,0.68,2.06,1.84,1.65,1.5,2.45,3.09,1.29,1.56,2.59,2.35,2.06,1.38,,2.86,,,,,
June,,,,,,,,,1.91,0.71,2.08,3.87,2.8,0.88,1.45,0.84,2.59,2.42,0.78,0.51,3.47,1.69,2.75,-999,0.38,2.89,2.28,1.57,1.63,2.64,1.98,1.97,3.62,1.17,2.71,2.27,2.52,2.93,0.62,1.29,2.07,0.41,2.84,0.56,,0.07,,,,,
July,,,,,,,,,6.75,1.71,2.43,1.97,2.77,2.23,2.63,3.42,2.12,0.38,1.02,1.7,1.07,2.99,0.52,-999,3.63,0.41,0.35,2.42,2.88,2.58,1.57,0.11,4.29,1.02,2.6,6.97,1.36,2.28,3.84,6.21,4.56,0.45,6.6,5.03,,2.32,,,,,
August,,,,,,,,,2.19,2.97,2.54,3.37,1.41,3.06,2.5,1.85,2.29,3.41,3.35,0.97,4.1,1.74,3.94,4.37,2.66,3.79,0.71,2.18,2.82,0.55,2.87,2.41,5.29,1.83,2.18,3.37,3.54,6.21,2.11,4.08,1.34,5.54,7.74,1.63,,1.9,,,,,
September,,,,,,,,,1.15,2.46,1.57,1.4,1.75,1.9,0.86,0.42,3.21,2.09,0.42,3.4,0.41,0.96,0.89,1.87,2.2,2.14,1.05,0.91,2.2,0.36,1.13,1.51,0.89,1.79,0.72,1.14,1.2,2.5,3,2.49,1.85,1.56,3.07,2.32,,2.15,,,,,
October,,,,,,,,1.67,0.45,3.31,1.58,5.29,3.36,2.07,2.43,3.54,2.74,0.61,3.13,2.57,1.84,1.41,2.08,5.22,0.42,0.79,3.63,3.6,1.46,2.51,1.93,1.96,2.4,2.63,2.45,1.01,2.71,5.34,-999,2.74,1.56,3.79,1.04,2.19,,,,,,,
November,,,,,,,,1.4,2.76,0.77,2.91,2.38,1.16,1.74,2.02,3.07,1.28,1.03,1.55,1.29,2.3,1.2,1.3,1.62,1.61,2.02,2.74,1.98,0.44,0.42,1.54,2.13,1.92,1.95,3.38,2.45,2.7,0.95,-999,2.91,1.31,1.99,1.67,1.78,,,,,,,
December,,,,,,,,1.19,1.78,1.65,0.7,3.21,0.86,1.77,1.84,2.11,2.9,2.68,0.92,1.73,4.48,4.29,1.39,1.59,1.99,0.84,2.28,2.62,1.69,2.31,3.99,3.46,3.53,1.11,5.43,5.41,2.76,1.19,-999,5.09,2.66,3.51,4.45,2.51,,,,,,,
Total,,,,,,,,,23.67,27.46,21.57,29.9,20.33,19.22,19.69,21.94,21.83,20.87,,20.16,27.36,21.92,19.96,27.33,22.94,17.55,21.65,22.17,21.3,18.04,25.43,18.67,30.59,20.8,26.39,30.96,28.75,30.85,26.92,40.67,31.31,25.27,43.49,26.3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903 Apr-Jul -999 (7.71),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Feb-Apr -999 (5.67),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
