CREWKERNE (MARK'S BARN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2053,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.13,2.88,5.10,1.75,3.65,3.33,4.08,3.21,4.61,1.50,4.63,
February,0.87,0.22,2.73,8.91,0.64,3.95,1.83,4.04,2.01,1.38,0.78,
March,3.10,2.00,3.02,1.64,1.72,0.65,0.48,4.22,2.27,0.25,2.29,
April,4.10,0.92,2.76,2.55,3.43,2.67,2.75,1.54,1.41,0.99,2.84,
May,1.65,2.14,0.44,1.31,4.61,3.84,2.02,0.84,1.29,1.88,1.45,
June,1.34,0.70,0.73,0.50,2.90,0.01,2.45,1.95,2.10,1.55,0.31,
July,5.63,0.64,3.95,0.77,4.05,2.33,3.46,3.95,1.83,1.20,1.55,
August,1.68,1.49,4.24,2.61,3.45,2.25,1.27,2.77,1.52,1.62,2.99,
September,1.73,0.63,2.08,2.99,5.37,3.82,0.78,4.62,1.67,0.41,3.47,
October,3.13,1.20,1.60,4.72,5.88,4.37,3.96,2.28,6.14,4.66,2.23,
November,1.58,2.61,2.11,2.36,3.33,3.45,9.02,2.79,2.85,8.68,4.53,
December,3.12,1.75,4.63,3.17,5.16,4.09,0.46,4.15,2.69,6.80,3.84,
Total,33.06,17.18,33.39,33.28,44.19,34.76,32.56,36.36,30.39,30.92,30.91,
Calc annual,33.06,17.18,33.39,33.28,44.19,34.76,32.56,36.36,30.39,30.92,30.91,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
