"MILTON REGIS, SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,318,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.62,2.17,1.38,2.50,0.81,2.71,
February,,,,,,3.59,2.40,4.05,0.89,0.29,1.16,
March,,,,,,0.89,0.28,2.79,1.47,0.03,1.20,
April,,,,,,1.91,3.78,1.48,2.14,1.27,0.94,
May,,,,,,2.10,1.43,0.88,2.91,0.84,3.35,
June,,,,,,0.34,2.83,3.48,2.28,1.02,0.99,
July,,,,,3.04,2.77,2.13,3.20,1.23,1.39,1.53,
August,,,,,2.28,1.30,1.45,4.49,3.03,1.84,4.06,
September,,,,,1.80,1.95,0.62,4.05,0.47,0.38,3.03,
October,,,,,3.75,3.43,2.79,0.93,3.93,3.33,0.89,
November,,,,,3.22,2.69,5.01,2.58,2.98,4.85,4.64,
December,,,,,3.24,2.98,0.84,3.98,3.08,5.52,2.00,
Total,,,,,,25.57,25.73,33.29,26.91,21.57,26.50,
Calc annual,0.00,0.00,0.00,0.00,17.33,25.57,25.73,33.29,26.91,21.57,26.50,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
