"DARFIELD, SEWAGE DISPOSAL WORKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE421038,Long,-1.366368,Lat,53.52918,Elevation,83,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,3.41,,,1.91,1.43,1.11,2.79,3.39,1.99,4.84,2.93,4.36,2.3,3.2,2.36,1.86,1.99,1.4,4.52,0.71,0.56,1.79,1.75,0.36,1.39,1.71,3.26,0.96,2.7,2.51,5.01
February,,,,,,,,,,,0.44,,,3.39,0.54,2.33,2.87,2.7,0.95,0.76,2.88,2.98,1.29,0.9,1.57,1.74,2.11,2.23,1.31,1.02,5.01,2.9,0.32,1.97,2.01,2.37,1.35,1.98,4,0.04,2.02
March,,,,,,,,,,,2.55,,,2.64,1.87,0.93,1.79,3.15,0.21,2.05,1.57,4.12,1.46,0.63,0.26,0.5,1.21,4.68,0.62,1.17,1.21,2.62,1.51,0.64,1.72,2.77,0.63,0.99,1.74,0.84,1.65
April,,,,,,,,,,,2.72,,,1.3,1.88,2.01,0.72,2.66,0.05,1.2,2.23,1.27,1.17,1.16,2.08,1.48,1.41,1.93,1.19,2.39,2.18,0.97,1.09,1.94,0.28,0.62,2.32,0.02,0.28,3.15,0.62
May,,,,,,,,,,,1.51,,,2.24,0.92,0.47,0.81,2.74,2.51,1.61,0.65,1.38,2.61,1.81,2.32,3.83,2.85,2.29,0.95,1.4,1.57,4.03,1.82,1.47,3.62,2.77,0.27,1.13,2.65,0.76,1.01
June,,,,,,,,,,,0.76,,,1.54,1.61,2.57,3.45,1.63,1.51,1.75,0.63,0.1,1.05,0.73,2.41,3.01,3.24,2.71,2.15,0.59,0.92,0.65,0.98,1.43,1.52,2.63,2.25,3.45,4.78,1.32,0.98
July,,,,,,,,,,,5.29,,2.23,1.85,1.22,0.59,3.45,2.43,2.57,5.81,2.64,3.34,1.65,0.81,2.2,1.92,3.12,1.85,1.02,3.38,1.21,1.64,1.71,2.23,1.41,0.26,4.2,3.45,5.4,1.03,2.41
August,,,,,,,,,,,2.25,,1.97,0.28,0.88,2.01,1.02,0.16,4.28,2.04,0.42,2.06,3.45,1.53,2.79,2.6,4.47,0.49,5.11,1.8,3.65,4.83,0.83,2.57,6.14,0.18,5.87,4.55,3.83,0.81,3.47
September,,,,,,,,,,,3.53,,1.11,2.53,1.64,3.98,2.16,1.54,1.89,2.01,0.89,0.49,1.48,2.72,3.5,0.76,3.12,1,1.09,1.29,2.65,1.25,1.84,1.1,1.07,0.89,2.78,3.07,2.17,0,3.52
October,,,,,,,,,,,2.54,,2.85,3.93,1.4,3.78,1.93,3.05,3.02,2.35,3.5,2.38,2.01,1.58,2.53,3.41,1.53,0.65,1.23,3.01,0.78,0.89,3.88,1.71,2.75,1.97,1.03,1,1.31,1.38,6.31
November,,,,,,,,,,,2.37,,1.11,1.88,1.89,4.57,2.84,1.73,2.37,3.79,5.22,3.25,1.32,1.65,4.06,0.25,4.74,1.38,1.1,3.27,4.14,5.79,1.14,0.81,4.69,1.98,0.64,2.28,0.81,3.63,3.34
December,,,,,,,,,,,1.9,,0.79,0.34,3.8,2.56,1.25,3.62,3.12,2.13,2.02,0.51,1.11,0.8,1.6,1.31,2.34,2.16,2.81,1.92,1.43,1.74,1.53,1.17,2.47,2.13,1.87,1.97,3.5,3.21,2.18
Total,,,,,,,,,,,29.27,,,23.83,19.08,26.91,25.08,28.8,24.47,30.34,25.58,26.24,20.9,17.52,27.68,22.67,32.13,22.77,23.1,21.95,25.31,29.1,18.4,17.4,29.07,20.28,26.47,24.85,33.17,18.68,32.52
