CHESTER-NORTHGATE-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ405670,Long,-2.8920935,Lat,53.196735,Elevation,84,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,2.94,1.27,2.49,1.15,1.31,3.89,1.27,1.34,1.05,3.31,3.1,1.9,1.8,2.53,2.07,1.2,4.87,1.36,1.71,1.27,1.67,0.47,3.59,2.56,1.46,2.44,0.96,1.85,1.38,2.61,2.68,3.14,3.68,,,,,,,,
February,,,,,,,,,,,0.54,0.19,1.18,2.71,2.48,0.19,0.8,2.02,1.78,1.43,3.37,1.28,1.75,1.54,3.69,1.03,2.31,1.05,1.98,1.12,1.91,1.41,1.17,1.3,1.81,2.73,2.7,1.38,1.35,1.42,2.14,0.28,2.19,,,,,,,,
March,,,,,,,,,,,1.42,0.88,1.12,1.01,1.63,2.21,3.35,2.16,0.51,0.91,1.05,1.57,1.63,4.06,1.78,2.65,1.89,1.61,2.4,2.06,0.39,0.88,2.8,2.99,2.68,1.21,1.92,1.88,0.5,4.5,2.72,0.97,1.89,,,,,,,,
April,,,,,,,,,,,1.12,1.64,1.13,0.52,1.58,1.63,1.11,1.95,1.11,2.52,0.96,1.85,2.13,1.7,0.87,1.75,0.81,1.6,2.9,1.74,2.75,0.67,0,3.51,0.28,1.2,1.45,1.93,1.12,1.35,3.69,0.95,2.14,,,,,,,,
May,,,,,,,,,,,1.94,3.1,2.62,1.42,2.25,0.85,0.49,1,4.66,2.24,1.27,0.96,3.47,2.9,2,0.89,2.29,3.41,2.34,0.99,1.88,0.62,2.24,3.41,1.79,1.45,2.57,3.19,3,0.5,2.68,1.07,0.49,,,,,,,,
June,,,,,,,,,,,2.38,6.03,2.69,1.48,2.74,2.84,2.78,2.19,3.39,2.6,1.79,1.76,1.48,1.34,1.42,3.17,1.15,4.49,1.9,3.03,2.26,2.51,2.64,1.85,1.98,0.64,1.36,1.79,1.23,1.25,3.37,0.68,1.35,,,,,,,,
July,,,,,,,,,,3.04,2.82,2.87,2.41,2.14,3.7,4.7,1.76,0.28,0.36,2.57,1.66,4.29,2.2,3.89,1.42,1.57,1.13,2.56,2.4,3.06,3.42,0.66,2.43,1.08,4.11,3.19,1.24,1.1,3.8,1.12,5.14,0.57,3.54,,,,,,,,
August,,,,,,,,,,3.58,3.32,4.46,3.41,3.35,4.02,2.28,2.94,2.45,4.24,1.93,6.57,2.79,2.69,3.56,3.65,3.42,2.71,2.6,2.87,2.74,3.05,1.81,4.49,2.23,1.95,3.93,2.93,6.73,2.17,2.96,1.28,2.54,3.2,,,,,,,,
September,,,,,,,,,,2.78,1.51,3.16,2.91,1.72,0.75,1.27,3.67,3.88,0.6,2.85,0.67,0.7,1.22,3.67,1.86,1.45,1.23,0.55,3.44,2.75,0.26,4.86,0.97,1.35,2.06,0.87,2.02,1.14,5.33,1.89,2.3,0.6,2.75,,,,,,,,
October,,,,,,,,,,2.9,2.17,2.85,6.6,1.62,2.57,4.03,3.39,1.67,3.5,3.04,3.89,2.95,3.51,6.11,1.22,1.89,4.11,3.27,1.6,3.39,2.66,1.64,2.56,1.99,1.48,1.64,3.7,4.06,1.38,2.6,1.63,2.26,0.31,,,,,,,,
November,,,,,,,,,,2.19,5.39,2.36,2.07,1.08,1.64,3.34,1.07,2.71,1.18,1.42,3.07,3.03,1.5,2.9,1.77,2.78,2,2.17,1.8,0.87,5.1,1.98,2.75,1.8,2.92,2.6,2.07,1.63,1.78,1.59,0.65,2.06,1.03,,,,,,,,
December,,,,,,,,,,2.11,0.31,3.05,2.57,3.31,1.85,2.35,3.04,2.08,2.11,2.41,2.57,4.34,2.41,1.59,2.46,0.29,3.26,1.55,1.71,4.46,3.25,3.87,1.44,1.48,4.62,4.34,1.83,0.96,4.37,3.8,1.71,2.23,3.77,,,,,,,,
Total,,,,,,,,,,,25.86,31.86,31.2,21.51,26.52,29.58,25.67,23.73,24.49,27.23,29.97,27.42,25.79,35.79,24.21,22.09,27.76,26.22,27.05,27.48,28.6,21.38,27.08,25.55,27.14,26.24,24.75,27.64,27.41,25.59,29.99,17.35,26.34,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Northgate Station. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
