Rainfall at,HARTLEPOOL HART RESERVOIR
,
Station no,3527,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,1.27,0.72,1.81,1.03,1.47,2.50,0.74,2.80,1.45,1.07,
February,1.08,1.62,1.81,1.64,0.70,0.72,2.16,1.57,0.72,1.80,
March,1.33,0.56,2.88,1.47,1.16,0.44,2.34,1.98,0.88,1.10,
April,0.34,2.72,2.73,1.41,0.77,0.83,2.51,3.23,1.85,1.81,
May,1.46,1.53,2.24,2.62,3.12,0.88,1.37,2.40,2.49,1.36,
June,2.45,3.04,2.90,1.56,0.96,1.50,2.12,1.45,3.43,2.91,
July,0.46,4.13,3.36,2.34,0.91,3.35,2.74,1.96,0.36,3.41,
August,2.39,1.05,2.90,1.65,1.74,3.34,2.45,5.01,5.52,3.97,
September,0.95,4.80,5.44,1.41,1.96,2.23,3.70,2.30,1.26,0.91,
October,3.88,2.17,4.34,2.34,1.86,3.35,1.61,2.74,1.70,0.52,
November,3.05,1.61,4.95,1.73,2.08,6.39,2.34,1.27,5.45,2.00,
December,4.29,1.73,3.16,0.29,3.59,1.51,5.49,1.74,2.89,0.85,
Total,22.95,25.68,38.52,19.49,20.32,27.04,29.57,28.45,28.00,21.71,
Calc annual,22.95,25.68,38.52,19.49,20.32,27.04,29.57,28.45,28.00,21.71,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
