Rainfall at,HARTLEPOOL (HART RESERVOIR)
,
Station no,3527,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,2.45,2.84,2.44,1.01,3.70,0.99,1.28,5.96,0.55,1.47,
February,5.89,1.64,0.34,1.34,1.39,0.40,1.60,0.95,0.29,2.13,
March,1.60,1.00,0.57,0.36,0.26,0.98,3.25,0.72,1.03,0.48,
April,0.70,0.65,0.63,2.13,1.58,2.16,2.45,1.34,1.63,1.70,
May,1.32,1.32,2.22,1.29,2.34,2.04,2.04,1.15,0.74,2.20,
June,0.76,0.96,1.47,2.12,1.85,2.92,1.98,3.21,0.54,1.14,
July,0.93,4.11,1.05,3.00,1.88,3.38,2.32,1.05,1.46,2.98,
August,2.55,1.87,4.12,1.62,2.59,3.33,0.40,4.39,1.73,4.31,
September,0.87,2.52,3.43,4.79,1.13,3.66,1.79,1.56,0.58,2.01,
October,3.31,2.20,1.17,2.29,3.83,1.29,0.56,1.31,2.19,0.98,
November,2.36,1.25,2.65,4.17,1.16,4.12,1.87,1.13,2.04,5.67,
December,0.22,1.71,1.03,0.91,0.80,1.99,1.38,1.19,1.89,2.31,
Total,22.96,22.07,21.12,25.03,22.51,27.26,20.92,23.96,14.67,27.38,
Calc annual,22.96,22.07,21.12,25.03,22.51,27.26,20.92,23.96,14.67,27.38,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
