Rainfall at,HARTLEPOOL HART RESERVOIR,
Grid ref,NZ484343,Long,-1.250480,Lat,54.701407
Station no,,
,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,2.22,1.39,0.77,2.23,1.44,0.28,2.73,0.56,0.85,0.60,
February,5.26,1.91,1.17,0.75,2.23,0.39,0.81,0.95,0.88,1.42,
March,1.41,1.57,0.43,1.53,0.97,1.52,0.69,0.71,3.04,3.67,
April,0.81,0.89,1.30,1.28,1.16,2.04,0.83,1.54,1.72,2.59,
May,1.06,2.06,2.05,2.56,2.29,0.79,2.97,2.98,2.22,1.53,
June,3.33,1.34,2.40,2.42,1.11,0.55,0.75,3.69,0.54,1.89,
July,1.51,3.04,2.13,3.66,1.24,0.92,0.54,1.18,2.88,2.64,
August,5.15,2.40,1.72,1.80,2.08,3.49,2.73,2.02,1.23,4.86,
September,0.67,0.97,0.62,2.61,1.19,1.88,0.32,0.48,2.05,2.00,
October,6.46,1.93,2.03,6.49,0.60,2.66,4.67,4.19,1.20,2.60,
November,2.49,4.00,1.26,1.58,1.91,4.31,2.21,2.07,1.38,1.22,
December,2.47,2.76,2.00,1.70,1.84,0.41,1.63,3.15,0.84,2.81,
Total,32.84,24.26,17.88,28.61,18.06,19.24,20.88,23.52,18.83,27.83,
Calc annual,32.84,24.26,17.88,28.61,18.06,19.24,20.88,23.52,18.83,27.83,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
