"PERTH INCHBANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1540,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.01,1.77,4.48,4.50,2.15,6.16,1.93,4.38,2.82,1.16,,
February,2.25,3.25,3.38,1.06,0.59,0.80,4.20,2.17,0.07,1.77,,
March,0.50,1.73,2.30,0.94,2.05,2.00,3.86,1.66,0.08,2.43,,
April,0.00,4.60,1.10,0.00,1.55,1.15,4.45,2.61,2.80,2.45,,
May,1.80,1.00,3.60,2.70,2.00,0.95,0.50,2.60,4.10,3.10,,
June,1.30,2.25,4.20,1.10,0.60,2.15,3.10,3.45,2.80,4.05,,
July,1.00,4.50,3.05,3.50,2.65,1.75,2.34,2.85,0.16,6.00,,
August,1.38,2.60,3.36,3.00,3.75,2.53,2.80,4.63,3.64,7.20,,
September,2.41,2.00,4.40,2.90,3.10,3.50,3.30,2.17,2.66,2.01,,
October,2.08,3.10,4.05,3.66,2.90,6.44,3.40,4.50,3.45,1.50,,
November,1.85,1.58,6.52,2.00,3.70,5.10,4.01,3.75,1.34,1.08,,
December,3.56,1.75,4.30,2.96,1.02,4.16,4.90,2.16,0.19,0.28,,
Total,20.14,30.13,44.74,28.32,26.06,36.69,38.79,36.93,24.11,33.03,,
Calc annual,20.14,30.13,44.74,28.32,26.06,36.69,38.79,36.93,24.11,33.03,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
