Rainfall at,BELFAST (QUEEN'S UNIVERSITY)
,
Station no,6213,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,3.85,6.99,5.68,3.95,3.86,3.94,4.28,7.11,2.56,1.55,
February,3.98,2.42,1.72,1.38,3.83,2.98,2.36,2.02,1.50,3.76,
March,4.99,3.41,1.13,0.65,1.54,2.49,5.69,1.74,2.17,1.49,
April,2.29,2.04,2.87,2.00,2.06,0.62,3.41,1.69,2.06,3.96,
May,2.45,2.91,4.35,1.34,3.95,1.36,3.79,1.57,1.75,1.37,
June,0.31,0.38,3.24,2.42,4.22,2.16,3.05,3.70,0.50,2.34,
July,4.08,3.21,1.63,3.88,3.60,2.73,3.67,2.11,2.43,5.35,
August,4.03,4.20,5.73,3.36,1.03,5.24,0.30,3.66,4.45,5.05,
September,1.81,4.26,2.30,5.83,3.29,6.30,2.52,3.95,2.27,6.21,
October,5.45,3.57,3.64,4.17,4.65,1.50,2.72,2.42,5.11,2.58,
November,4.83,0.67,2.35,5.33,1.53,4.60,4.56,3.17,2.84,2.84,
December,1.66,4.88,2.72,4.30,4.17,4.16,2.74,4.97,4.23,2.45,
Total,39.73,38.94,37.36,38.61,37.73,38.08,39.09,38.11,31.87,38.95,
Calc annual,39.73,38.94,37.36,38.61,37.73,38.08,39.09,38.11,31.87,38.95,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
