GRANTHAM GUILDHALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK915357,Long,-0.641,Lat,52.911,Elevation,202,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927
January,,1.48,2.10,1.63,0.95,1.63,1.28,2.66,0.87,1.70,0.65,2.30,3.22,0.97,1.03,1.63,1.57,0.57,2.76,1.02,0.73,0.86,1.48,1.14,2.24,2.13,1.36,2.45,0.85,1.90,2.02,3.64,2.21,1.68,2.32,1.33,1.60,1.75,2.81,1.95
February,,1.36,0.89,0.08,1.77,2.64,1.35,0.29,0.84,2.50,0.64,1.05,4.27,1.19,1.16,0.71,3.17,0.66,2.11,1.09,1.39,0.37,2.42,1.52,1.35,0.57,0.90,2.50,3.50,0.56,1.60,2.76,1.21,0.33,2.36,3.17,1.06,2.54,1.01,1.96
March,,2.45,1.88,1.08,1.26,0.23,0.51,1.94,1.74,2.00,1.79,0.32,0.72,1.73,1.03,3.16,1.53,1.51,1.22,1.05,2.44,2.45,0.55,1.52,2.48,3.29,2.13,0.71,3.74,1.04,0.71,4.15,3.07,0.84,1.71,1.58,0.53,1.03,0.63,2.09
April,,2.58,0.53,1.99,1.52,0.30,1.82,1.48,0.86,1.35,2.04,1.79,1.07,1.49,1.95,1.71,1.14,1.86,0.74,2.45,2.15,1.25,1.47,0.56,0.20,1.71,1.21,0.81,1.28,1.17,1.77,1.74,4.55,0.81,2.76,1.98,1.85,1.54,1.95,1.63
May,,4.17,2.37,3.13,2.21,1.39,2.39,0.68,0.57,1.39,2.28,2.83,1.70,1.23,2.87,2.52,1.87,0.53,2.43,4.14,1.47,1.05,2.08,1.77,2.90,2.19,2.21,1.52,2.19,1.28,1.23,1.64,1.12,1.31,1.17,1.58,2.89,2.84,2.59,0.95
June,1.38,0.46,1.36,1.79,2.46,0.69,1.90,1.19,2.01,1.77,1.83,1.06,1.92,1.23,2.18,1.79,0.35,3.40,2.68,2.61,0.93,2.78,1.15,2.06,3.63,0.92,2.25,0.74,1.36,1.33,0.18,0.81,2.23,1.05,1.02,0.71,2.02,0.16,2.27,3.04
July,4.06,1.66,1.97,2.77,1.93,3.24,2.63,2.62,1.91,1.39,1.33,1.74,1.20,3.32,1.01,1.45,3.65,1.77,1.51,1.65,1.90,3.67,2.71,0.12,4.67,0.41,2.28,4.43,1.82,1.40,1.97,3.77,2.77,0.30,4.77,3.19,2.57,1.07,2.05,1.75
August,2.58,3.62,1.74,3.43,1.45,1.53,2.64,1.64,1.23,4.19,3.04,0.64,3.70,1.56,3.92,4.59,2.33,3.89,1.03,2.25,2.46,2.29,2.67,1.49,5.16,0.52,1.10,2.44,3.04,5.98,1.46,2.70,0.81,3.73,6.07,1.74,2.36,0.82,2.44,2.43
September,1.35,2.36,0.84,1.26,1.87,0.96,0.75,0.31,3.31,2.10,0.50,2.32,0.42,0.83,0.82,2.65,1.51,3.39,1.02,0.69,1.21,3.83,1.02,1.19,1.01,2.11,0.80,1.40,1.48,1.35,3.67,1.94,1.40,0.63,1.62,2.28,3.11,2.92,1.25,4.84
October,0.44,3.29,0.99,4.03,5.06,1.57,2.66,2.89,3.91,0.77,2.86,1.97,2.45,1.43,1.64,5.42,0.42,1.27,3.72,4.38,1.07,2.57,2.34,1.92,1.77,3.04,2.09,0.91,1.47,2.91,1.43,1.73,1.13,1.52,1.06,2.35,4.18,2.74,2.35,2.14
November,2.79,0.47,3.96,2.93,1.04,2.27,1.94,3.07,0.87,1.53,2.04,1.19,1.59,1.37,1.67,2.06,0.94,2.30,3.25,1.64,0.99,0.45,2.87,2.37,2.04,1.89,3.06,2.21,2.60,0.94,1.23,1.57,0.91,1.23,1.25,2.10,1.58,2.16,3.23,3.07
December,0.86,1.50,0.65,2.79,0.78,1.88,1.68,1.81,3.06,2.40,1.86,1.57,3.98,4.06,1.75,0.90,1.36,0.53,1.99,2.48,1.02,4.03,4.99,3.76,2.90,0.73,4.01,4.25,2.46,0.65,2.39,3.07,1.98,1.21,3.34,2.59,1.83,2.21,0.80,2.04
