CHORLEY (COWLING SEWAGE WKS.),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3006/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.91,5.26,4.98,5.31,3.66,,4.49,9.14,-999.00,,,
February,5.17,1.49,2.55,2.58,4.67,,0.86,2.28,2.25,,,
March,3.20,2.92,1.10,0.61,1.60,,6.06,1.85,2.92,,,
April,1.74,2.09,2.49,2.46,2.38,,1.69,1.88,3.49,,,
May,2.19,3.84,3.18,2.75,3.73,,2.89,1.49,3.60,,,
June,0.46,0.88,3.73,2.87,4.23,,2.34,5.33,0.89,,,
July,1.98,4.47,3.81,3.53,2.77,,3.50,2.90,3.21,,,
August,5.90,4.52,6.31,3.10,2.15,,0.23,5.13,2.64,,,
September,1.20,3.46,5.45,6.90,2.79,,4.24,2.80,2.04,,,
October,5.01,6.34,4.61,5.29,5.49,,0.64,3.07,4.71,,,
November,2.60,1.08,3.88,7.41,0.49,,4.87,2.47,5.71,,,
December,2.43,4.84,2.38,4.08,2.91,,3.06,3.76,5.58,,,
Total,33.79,41.19,44.47,46.89,36.87,,34.87,42.10,39.56,,,
Calc annual,33.79,41.19,44.47,46.89,36.87,0.00,34.87,42.10,37.04,0.00,,
Difference,-0.00,0.00,-0.00,0.00,-0.00,NaN,0.00,0.00,2.52,NaN,,
