"BARROW IN FURNESS SEWAGE WORKS, SANDGATE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3016,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.68,6.12,4.01,3.57,4.47,3.10,3.89,4.34,8.95,2.51,5.57,
February,2.50,0.31,4.28,6.25,0.97,4.55,5.17,2.83,4.15,1.45,0.42,
March,5.74,3.61,2.46,1.44,2.35,1.10,1.44,3.23,3.51,0.91,2.52,
April,5.91,1.21,1.77,3.26,2.51,2.78,1.98,1.85,1.86,1.87,2.02,
May,4.19,1.84,2.21,2.36,4.86,5.36,1.97,2.05,1.07,1.92,1.32,
June,2.83,0.21,2.03,0.70,2.43,0.40,2.50,3.54,4.49,1.87,1.14,
July,5.66,1.63,4.96,4.04,4.02,1.76,3.51,4.34,3.07,3.65,3.13,
August,2.37,6.60,4.01,6.75,3.92,3.44,3.55,6.79,5.86,4.94,7.18,
September,4.78,2.25,3.76,4.69,4.58,4.06,4.81,7.48,2.30,1.93,2.25,
October,1.93,2.74,1.33,6.88,4.01,5.70,3.53,3.96,6.89,5.66,6.25,
November,1.84,2.50,2.09,5.07,2.35,2.59,6.71,4.79,8.21,8.71,5.67,
December,3.32,4.85,4.69,5.87,6.06,2.99,1.63,1.28,4.25,6.89,4.67,
Total,45.75,33.87,37.60,50.88,42.53,37.83,40.69,46.48,54.61,42.31,42.14,
Calc annual,45.75,33.87,37.60,50.88,42.53,37.83,40.69,46.48,54.61,42.31,42.14,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,
