"ANTRIM ARDNAVEIGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1828,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,,,,,1.53,2.70,,
February,,,,,,,,,2.22,2.56,,
March,,,,,,,,,1.37,1.78,,
April,,,,,,,,,2.82,3.49,,
May,,,,,,,,,3.55,3.59,,
June,,,,,,,,,3.51,2.26,,
July,,,,,,,,,0.54,2.82,,
August,,,,,,,,,3.75,1.45,,
September,,,,,,,,,3.90,3.26,,
October,,,,,,,,,3.67,1.87,,
November,,,,,,,,,2.78,2.51,,
December,,,,,,,,,2.11,5.95,,
Total,,,,,,,,,31.75,34.24,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.75,34.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
