HEBDEN BRIDGE FALLING ROYD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE001267,Long,-1.999963,Lat,53.736687,Elevation,479,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,4.66,,,,,6.99,3.21,3.39,5.2,5.12,2.22,7.6,2.21,3.75,3.19,6.54,2.84,6.44,5.43,4.62,7.04,4.7,3.88,4.46,7.06,5.32,9.75,5.07,4.7,4.31,,,,,,
February,,,,,,0.49,,,,,5.37,1.96,1.34,4.98,5.67,2.87,4.44,3.87,3.46,2.76,6.02,5.82,2.45,2.27,5.18,7.12,7.35,0.93,6.92,2.33,4.72,0.62,5.63,7.27,2.21,,,,,,
March,,,,,,4.55,,,,,1.44,4.74,2.19,6.85,2.79,3.97,3.78,4.04,4.04,3.65,1.24,2.28,5.8,7.54,5.77,1.67,4.92,3.81,2.28,7.09,4.57,4.36,3.99,2.75,1.86,,,,,,
April,,,,,,2.64,,,,,2.47,2.68,2.67,2.17,3,3.33,1.52,2.85,2.47,3.87,4.66,2.33,1.5,5.73,1.86,2.16,3.41,2.54,1.38,2.49,6.83,2.1,4.46,3.54,2.53,,,,,,
May,,,,,,0.7,,,,,1.77,1.45,3.26,3.48,3.58,0.72,4.15,3.76,2.49,2.49,2.58,2,3.37,3.32,1.99,2.09,2.63,3.17,3.43,1.88,5.68,2.28,1.22,4.81,5.42,,,,,,
June,,,,,,3.27,,,,,3.88,1.37,1.37,1.25,1.38,2.54,1.38,6.07,1.85,2.71,4.12,3.83,6.68,2.54,2.22,1.02,3.06,2.07,1.96,1.53,2.93,0.21,2.42,0.81,2.4,,,,,,
July,,,,,,6.37,,,,,2.56,2.05,2.81,4.19,2.27,2.34,2.86,2.66,4.42,5.37,3.68,1.01,6.19,1.37,4.62,5.67,2.82,2.05,3.96,2.55,8.45,2.22,4.69,4.13,3.95,,,,,,
August,,,,,,4.28,,,,,6.37,2.21,3.04,5.31,5.21,5.38,4.33,3.07,3.95,2.95,5.12,2.62,6.95,1.86,2.55,4.52,3.3,5.79,3.46,3.25,2.13,6.18,5.33,6.26,4.97,,,,,,
September,,,,,,1.82,,,,,1.35,1.22,1.85,5.7,1.31,2.56,1.08,0.66,3.47,2.67,0.36,3.61,2.17,1.79,3.15,0.6,2.57,2.01,12.59,1.61,1.89,1.85,4.2,5.3,5.29,,,,,,
October,,,,,,5.39,,,,,5.62,3.44,4.31,11.31,1.45,3.28,7.4,5.85,2.41,5.54,3.92,4.39,5.6,1.81,2.8,1.79,8.93,8.79,3.34,3.44,2.23,3.05,1.16,6,4.3,,,,,,
November,,,,,,4.99,,,,,4.3,6.73,2.7,2.72,3.48,4.73,5.46,3.15,3.14,1.85,5.95,6,4.66,5.69,6.97,3.29,4.54,5.02,2.87,4.77,3.19,2.69,3.09,7.59,2.31,,,,,,
December,,,,,,5.98,,,,,6.12,8.39,4.86,3.13,3.02,0.84,4.84,5.05,3.73,7.34,6,7.73,6.42,3.93,9.32,9.67,3.78,3.53,8.17,8.36,5.32,7.08,6.76,4.64,5.41,,,,,,
Total,,,,,,45.14,,,,,48.24,39.45,33.79,56.29,38.28,34.78,48.84,43.24,39.18,44.39,50.19,44.46,58.23,43.28,51.05,46.64,52.01,43.59,54.82,46.36,53.26,42.39,48.02,57.8,44.96,,,,,,
