"SHELFORD, STAPLEFORD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1193,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.26,1.28,2.72,1.12,2.07,1.94,2.87,1.34,1.59,
February,,,1.47,2.28,0.90,2.46,2.24,3.03,1.08,0.47,0.50,
March,,,1.36,1.91,0.50,0.97,0.25,1.82,1.29,0.05,1.73,
April,,,2.61,1.20,2.70,1.97,3.01,1.49,0.77,1.44,1.99,
May,,,1.79,1.28,3.86,1.87,2.28,0.57,2.02,1.20,2.79,
June,,,1.09,0.64,2.64,0.58,2.32,2.39,2.12,1.46,0.38,
July,,,4.23,2.68,3.39,2.35,2.88,2.29,2.79,2.49,3.07,
August,,,2.27,3.08,2.27,2.03,0.81,2.44,2.17,0.65,1.92,
September,,,2.27,1.87,2.65,2.85,2.50,3.53,0.57,0.18,3.60,
October,,,0.58,3.96,3.20,2.71,2.19,1.86,2.28,2.79,1.21,
November,,,0.92,1.36,2.37,1.56,2.99,2.32,1.47,4.00,3.48,
December,,,1.52,1.95,2.30,1.56,0.40,1.97,2.36,3.27,1.89,
Total,,,22.37,23.49,29.50,22.03,23.94,25.65,21.79,19.34,24.15,
Calc annual,0.00,0.00,22.37,23.49,29.50,22.03,23.94,25.65,21.79,19.34,24.15,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
