REDEWATER (BATEINGHOPE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3581/1/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.90,4.60,6.83,3.44,,,,,,,,
February,5.00,2.36,2.75,2.51,,,,,,,,
March,2.48,2.23,2.04,0.44,,,,,,,,
April,1.41,1.98,2.13,1.90,,,,,,,,
May,2.56,3.16,5.56,3.08,,,,,,,,
June,0.69,1.26,4.29,,,,,,,,,
July,1.60,4.40,3.35,,,,,,,,,
August,5.45,3.10,5.32,,,,,,,,,
September,0.90,4.24,4.10,,,,,,,,,
October,4.25,5.20,4.02,,,,,,,,,
November,3.72,0.88,2.52,,,,,,,,,
December,1.96,3.43,1.73,,,,,,,,,
Total,33.92,36.84,44.64,,,,,,,,,
Calc annual,33.92,36.84,44.64,11.37,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
