"BLACKBURN PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1322,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.44,2.83,3.39,1.41,3.14,2.81,1.97,1.27,4.32,6.40,,
February,1.02,0.15,2.74,4.88,4.94,0.64,2.03,3.68,2.52,2.07,,
March,3.40,1.32,1.00,1.20,3.08,3.53,5.37,3.60,1.91,3.45,,
April,1.20,2.12,1.86,0.52,1.39,3.17,2.33,3.27,2.05,5.19,,
May,2.31,2.48,4.94,2.16,2.50,0.48,0.67,2.42,3.64,2.92,,
June,4.78,1.76,4.10,2.49,3.16,2.53,3.20,3.57,3.60,1.52,,
July,3.40,3.54,2.01,3.75,3.74,5.97,2.43,2.31,1.11,2.00,,
August,6.73,6.71,6.04,3.94,6.22,4.39,3.81,6.55,4.58,1.57,,
September,3.21,2.67,4.54,6.35,1.30,1.51,7.36,4.58,1.76,7.71,,
October,3.85,4.04,4.99,5.30,3.43,4.46,5.23,2.95,3.11,3.13,,
November,7.60,4.35,2.61,3.79,4.08,3.44,1.77,4.06,2.86,2.52,,
December,0.41,7.60,2.71,4.41,3.75,5.87,4.65,4.01,3.70,3.63,,
Total,42.35,39.57,40.93,40.20,40.73,38.80,40.82,42.27,35.16,42.11,,
Calc annual,42.35,39.57,40.93,40.20,40.73,38.80,40.82,42.27,35.16,42.11,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,,
