"ROTHWELL SHOTWELL MILL W.W.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1131,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.36,2.19,3.50,1.95,1.88,1.20,2.95,2.24,3.78,1.54,2.77,
February,0.65,0.32,2.08,4.08,0.47,2.40,3.23,2.39,1.56,0.59,0.63,
March,1.91,1.73,1.08,1.86,0.70,1.20,1.72,2.01,1.94,0.05,1.58,
April,3.88,0.88,3.07,1.69,3.34,1.60,1.82,1.26,0.91,1.53,2.34,
May,1.21,1.77,0.85,1.00,3.20,4.40,1.56,0.58,1.12,1.16,2.56,
June,1.79,0.50,0.78,0.43,1.68,0.00,1.91,3.27,2.54,1.08,1.51,
July,2.91,0.15,3.50,3.42,2.47,1.80,1.37,1.58,1.90,1.29,3.43,
August,1.34,2.02,4.87,1.54,1.67,0.60,1.02,3.75,1.95,1.17,1.86,
September,1.71,0.98,1.87,2.76,2.58,3.00,1.80,4.67,0.90,0.61,3.56,
October,1.26,1.38,0.84,3.27,4.41,3.00,2.22,1.82,3.76,3.51,1.26,
November,1.22,1.61,1.05,1.64,1.84,1.80,2.60,3.41,3.00,4.00,2.19,
December,2.36,1.37,2.36,2.47,2.56,2.70,0.63,2.55,2.41,5.07,2.12,
Total,22.60,14.90,25.85,26.11,26.80,23.70,22.83,29.53,25.77,21.60,25.81,
Calc annual,22.60,14.90,25.85,26.11,26.80,23.70,22.83,29.53,25.77,21.60,25.81,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
