SHACKLEFORD-HALL-PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU934454,Long,-0.66387,Lat,51.20078,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,5.4,1.45,1.12,3.71,4.65,3.31,3.04,3.82,1.73,2.26,2.12,4.07,2.25,2.8,1.55,4.61,1.65,2.87,2.07,2.32,0.84,5.8,6.81,2.96,5.32,3.34,2.79,3.15,6.48,2,1.93,2.57,2.93,5.7,1.09,
February,,,,,,5.82,4.37,0.97,1.3,2.6,0.3,0.23,2.5,5.23,0.44,3.68,2.01,4.25,1.9,0.62,1.01,1.59,0.27,4.61,0.09,3.79,2.49,5.08,0.65,1.43,2.97,2.68,0.74,1.52,0.88,2.05,2.76,1.48,1.54,1.44,
March,,,,,,0.61,5.44,1.88,1.04,3.82,1.84,1.26,2.23,2.57,0.77,0.8,0.29,3.4,1.82,0,1.06,0.33,1.85,3.66,2.72,0.38,2.1,5.46,0.22,1.31,3.17,3.48,1.94,0.49,0.18,0.82,1.46,5.19,0.82,1.5,
April,,,,,,1.13,,2,3.15,2.54,3.69,1.25,2.96,2.49,2.99,2.64,2.89,2.29,1.9,0.77,1.96,3.75,2.45,0.98,2.23,3.45,2.19,2.62,0.2,3.02,2.2,1.48,1.83,1.14,1.17,1.05,2.67,2.6,1.73,1.94,
May,,,,,,3.48,1.85,2.01,1.3,0.07,0.68,1.2,0.85,2.99,2.83,2.5,1.49,1.36,2.27,3.17,2.29,3.33,4.85,2.58,0.85,1.45,0.75,2.65,1.22,2.18,1.05,2.49,3.56,2.85,0.46,1.61,4,1.77,2.8,2.27,
June,,,,,,2.48,2.35,1.85,0.65,0.88,2.09,0.15,1.29,0.3,3.19,0.03,2.56,3.82,1.82,1.47,0.36,1.63,1.23,2.55,1.7,3.37,3.47,1.94,0.56,1.46,0.87,1.81,0.34,1.52,1.38,2.11,2.65,2.91,2.18,0.45,
July,,,,,,2.84,0.99,4.24,4.18,3.56,4.84,0.37,4.41,1.06,4.15,3.74,1.27,2.35,1.86,1.42,2.39,4.06,2.5,2.06,2.31,1.1,3.26,0.83,2.02,3.25,3.14,2.62,1.88,1.62,1.4,4.51,2.23,1.11,1.04,0.79,
August,,,,,,1.35,3.04,5.83,1.31,2.72,1.63,1.16,2.43,2.02,2.03,4.54,0.68,3.23,1.44,1.67,3.17,3.95,0.53,1.05,2.27,3.5,1.14,1.09,2.2,2.35,0.09,5.36,3.17,1.57,1.61,1.32,4.82,0.43,4.13,1.03,
September,,,,,,1.49,2.44,1.85,5.09,1.66,2,0.87,1.39,1.34,3.62,2.79,1.25,5.11,1.04,0.58,3.26,2.02,2.56,2.72,1.71,4.04,2.47,2.91,1.88,0.87,2.13,0.19,1.75,1.6,2.49,2.61,4.4,1.27,1.47,0.96,
October,,,,,,1.52,5.17,3.76,1.3,0.6,1.86,0.77,1.12,5.26,4.28,2.87,2.28,1.27,5.75,3.21,1.51,0.52,4.84,2.13,1.78,3.72,2.17,3.87,3.09,5.18,3.89,1.27,3.94,2.87,4.3,3.56,1.32,0.48,2.08,8.01,
November,,,,,,3.52,5.04,1.04,2.88,1.8,1.3,1.83,1.61,1.13,2.79,2.07,5.8,3.9,2.02,6.37,4.24,3.55,1.09,0.95,3.56,6.57,3.62,2.14,4.54,5.13,7.65,3.63,1.87,1.8,4.45,0.34,5.77,1.43,1.69,3.6,
December,,,,,,5.43,3.25,1.65,2.33,5.11,2.63,1.53,4.37,2.27,3.93,2.99,0.28,3.87,2.54,7.04,2.7,0.55,0.65,0.4,7.21,3.81,3.23,4.29,4.24,1.29,1.58,1.91,3.68,1.94,2.48,4.16,3.6,3.44,4.7,1.52,
Total,,,,,,35.07,,28.2,28.24,30.01,26.17,13.66,28.98,28.39,33.28,30.77,24.87,37.1,27.16,27.87,28.56,26.93,25.69,25.76,28.75,36.02,32.69,39.69,23.78,32.79,32.08,29.71,27.85,25.4,22.8,26.07,38.25,25.04,29.88,24.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916 April Gauge moved 200yrds W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown where gauge was before move but assume it was within the estate at the same sort of elevation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Not printed Low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Obs taken at 9am daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Onward Light pencil note says total high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
