GREENODD PENNYBRIDGE SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6788,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.09,5.74,,,,,,,,,,
February,4.48,0.37,,,,,,,,,,
March,7.57,5.22,,,,,,,,,,
April,7.04,1.73,,,,,,,,,,
May,5.37,3.30,,,,,,,,,,
June,2.70,0.34,,,,,,,,,,
July,6.91,2.66,,,,,,,,,,
August,2.78,9.98,,,,,,,,,,
September,5.16,1.41,,,,,,,,,,
October,1.83,3.97,,,,,,,,,,
November,2.59,3.57,,,,,,,,,,
December,4.00,7.61,,,,,,,,,,
Total,56.52,45.90,,,,,,,,,,
Calc annual,56.52,45.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
