"ACKLINGTON, BROOMHILL COLLIERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,3.01,0.94,0.91,1.42,4.45,1.21,1.94,0.56,1.85,,
February,,0.16,1.80,2.35,2.54,1.14,0.38,0.92,0.84,1.33,,
March,,2.53,1.20,0.43,0.69,2.53,2.22,2.86,1.16,1.48,,
April,,0.63,0.71,0.44,0.94,0.96,0.70,1.47,2.65,2.46,,
May,,1.86,2.87,0.89,3.11,0.48,0.91,1.16,1.10,3.03,,
June,,0.53,3.29,0.94,2.44,2.34,2.16,3.33,1.71,2.05,,
July,,1.91,1.47,1.99,1.36,5.64,2.10,2.19,0.76,2.89,,
August,,3.88,3.60,1.63,2.19,2.68,1.99,3.04,1.89,1.09,,
September,,2.76,2.26,1.59,0.81,0.48,2.87,2.86,0.77,2.26,,
October,,2.41,4.26,0.80,4.74,5.38,6.34,1.58,3.14,1.42,,
November,,3.02,1.37,1.94,0.98,2.10,1.38,2.34,2.76,1.12,,
December,,2.82,0.87,0.84,1.76,2.07,4.85,2.25,1.20,3.73,,
Total,,25.52,24.64,14.75,22.98,30.25,27.11,25.94,18.54,24.71,,
Calc annual,0.00,25.52,24.64,14.75,22.98,30.25,27.11,25.94,18.54,24.71,,
Difference,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
