LYMINGE-SKEETE-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TR144409,Long,1.062682,Lat,51.127237,Elevation,445,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.35,1.05,2.45,3.27,3.81,2.91,2.35,4.42,1.74,2.58,3.02,3.65,2.59,5.01,1.61,2.98,3.06,2.84,2.7,3.49,2.44,5.38,5.85,4.6,6.47,2.37,2.55,3.54,5.52,1.8,2.63,2.42,2.87,4.26,1.45,1.77,3.98,2.94,1.82,2.03,4.09,5.88,2.87,4.34,3.14,3.72
February,,,,,,2.86,3.97,0.61,0.85,2.39,0.57,0.55,1.98,3.75,0.87,3.27,2.65,4.12,1.31,0.88,1.68,3.28,0.72,2.19,0.23,3.61,2.67,5.24,1.23,1.48,2.26,2.39,1.32,1.61,1.57,2.15,3.17,1.83,1.5,1.25,5.16,5.8,1.94,2.49,2.87,2.2,2.83,4.89,3.48,0.16,2.15
March,,,,,,0.97,4.07,1.98,1.1,4.89,1.09,1.39,2.3,2.34,1.56,1.49,0.45,3.13,1.85,0.23,2.09,0.72,1.45,2.38,3.48,0.21,1.3,5.39,0.71,2.53,2.9,2.3,2.8,0.54,0.2,1.38,2.32,6.48,0.79,0.93,1.18,3.25,4.28,0.29,4.27,1.81,0.69,1.39,2.3,2.05,2.09
April,,,,,,1.95,1.92,1.73,1.36,3.13,2.72,1.4,3.23,1.71,4.22,3.44,3.74,1.97,3.21,1.43,1.91,3.84,3.16,1.33,2.6,4.11,2.26,3.27,0.89,3.33,2.26,1.49,1.39,1.06,1.73,1.48,1.92,1.79,1.43,1.77,2.76,1.99,1.45,1.81,0.4,0.27,0.87,0.89,1.82,3.51,1.42
May,,,,,,3.24,2.16,2.47,2.09,0.34,1.3,1.43,0.66,3.71,2.91,2.25,2.16,0.82,4.11,1.52,4.43,2.59,3.23,2.94,1.33,2.03,0.41,3.46,3.36,1.71,0.89,1.75,2.4,1.77,1.36,2.15,4.62,1.48,1.81,2.03,1.59,2.52,1.26,1.79,2.2,4.9,0.83,1.59,2.65,1.16,2.01
June,,,,,,0.25,2.74,1.56,0.8,0.68,1.66,0.23,2.06,1.03,1.76,0.67,3.37,4,2.67,2.04,4.21,0.9,1.27,1.92,1.5,3,3.13,1.52,1.35,1.85,0.78,0.75,0.09,1.68,1.51,0.72,2.9,2.74,2.26,0.78,0.88,1.55,0.79,2.83,2.62,1.98,3,0.76,4.82,1.34,1.28
July,,,,,,3.02,2.05,4.24,4.37,2.37,3.83,0.26,2.46,0.96,4.62,4.01,2.25,6.07,1.22,1.39,1.02,3.91,4.77,1.89,1.54,0.5,5.02,1.37,2.87,1.79,2.63,4.66,2.28,2.32,3.16,2.53,3.35,2,2.72,0.66,3.53,1.43,1.05,2.71,3.86,1.3,2.31,4.39,3.24,3.18,3.06
August,,,,,,1.41,2.88,6.28,1.16,2.65,1.94,4.19,2.35,1.3,2.97,2.24,1.98,4.96,1.53,2.78,3.76,4.21,1.09,0.91,2.66,4.92,1.29,1.04,1.97,2.29,0.03,5.73,2.03,1.45,2.09,2.82,4.31,0,4.57,0.99,3.09,5.6,3.8,2.59,4.49,2.02,3.59,3.05,5,2.55,3.84
September,,,,,,2.97,0.97,1.18,6.43,1.15,4.12,0.6,4.91,1.61,3.6,3.22,0.56,3.71,0.45,0.83,4.73,2.25,2.05,6.09,2.11,4.58,3.38,2.94,3.5,3.38,2.11,0.23,3.04,2.1,3.52,1.92,3.38,1.17,2.7,3.93,2.69,4.52,5.81,4.98,2.15,1.15,2.28,3.98,3.4,0.18,4.19
October,,,,,,2.82,4.41,3.62,3.65,1.52,1.58,0.41,2.59,6,4.04,3.53,3.88,2.09,7.63,3.63,1.77,0.74,7.08,2.27,2.44,4.48,3.71,2.76,4.13,13.21,4.1,2.36,3.74,2.51,5.64,1.85,1.8,0.54,1.27,7.83,0.6,3.25,3.59,3.17,3.01,5.87,2.26,1.66,4.94,4.6,9.18
November,,,,,,3.58,4.76,1.76,2.68,3.47,1.62,2.03,1.76,2.38,2.84,4.1,6.94,4.26,5.46,6.98,5.95,4.02,1.4,2.54,3.3,6.98,5.48,1.3,3.3,6.8,7.27,3.83,3.02,3.07,5.93,1.47,5.24,2.16,2.25,4.26,6.75,4.69,3.83,1.91,5.62,1.51,1.04,5.25,3.19,7.19,6.52
December,,,,,,6.97,4.03,2.46,2.21,3.69,3.71,1.77,3.61,3.47,4.72,4.94,1.39,5.82,3.5,7.06,3.51,0.82,0.78,0.91,8,4.67,2.96,6.71,3.99,2.22,2.44,1.96,3.69,2.54,2.75,3.99,3.48,3.3,2.41,1.65,3.51,2.78,4.18,1.28,1.65,3.01,3.76,2.27,5.75,8.13,5.74
Total,,,,,,33.39,35.01,30.34,29.97,30.09,27.05,16.61,32.33,30,36.69,36.18,33.02,43.54,37.95,30.38,38.04,30.34,29.84,28.07,32.68,41.53,36.99,40.85,31.9,47.06,30.04,30,29.34,26.17,31.26,25.09,38.91,26.36,27.97,27.53,33.51,41.36,34.92,27.67,35.17,30.11,29.34,32.99,44.93,37.19,45.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
