DRUMMUIR CASTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ372441,Long,-3.049027,Lat,57.482772,Elevation,620,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.05,2.31,4.1,1.85,4.34,3.48,5.05,2.02,1.97,3.16,3.57,1.45,1.76,2.5,,,1.62,1.8,4.44,2.12,0.97,1.77,4.45,2.7,4.81,3.24,4.39,1.03,4.86,4.94,1.93,2.64,4.8,0.76,2.89,2.45,2.82,1.95,2.68,3.23,2.28,2.17,1.5,3.83,2.11,3.82,5.44,5.17
February,,,,1.13,1.53,3.38,3.42,1.26,1.63,1.42,2.15,0.67,2.97,3.9,2.05,6.51,2,,,0.45,1.33,2.89,1.36,3.33,1.66,2.96,2.3,2.98,1.9,1.62,0.96,3.64,3.12,2.65,2.6,1.53,3.52,1.22,1.28,1.02,2.57,4.12,2.33,2.18,1.26,4.97,3.27,2.59,5.27,0.42,4.6
March,,,,2.92,3.43,3.72,4.1,1.85,1.65,3.48,2.71,1.57,3.03,1.18,1.9,4.55,1.75,,,0.53,1.58,1.52,4.03,0.67,2.68,2.7,1.31,4.91,1.31,2.94,3.38,1.45,1.37,1.35,2.8,0.9,1.49,2.92,0.72,3,2.54,4.04,2.43,0.51,1.76,2.26,1.27,2.69,2.44,0.94,1.55
April,,,,1.58,0.39,2.6,4.15,3.63,1.94,4.12,3.63,1.21,7.06,2.7,1.01,3.33,3.14,,1.5,3.5,2.76,2.48,4.39,2.51,5.67,4.14,1.54,0.83,0.94,2.89,2.32,1.72,0.93,2.45,1.57,2.23,2.03,2.75,2.93,1.5,4.42,4.87,2.24,2.75,1.51,1.31,1.85,1.16,2.09,2.34,2.26
May,,,,2.47,4.84,1.38,5.77,1.37,1.73,0.58,2.54,3.17,2.1,10.33,4.61,2.92,3.39,,2.39,1.3,1.54,3.11,3.53,1.13,3.63,2.27,1.7,1.73,3.29,2.03,1.77,1.98,1.76,4.79,3.7,3.6,3.07,2.6,3.03,2.05,1.46,1.49,1.72,2.15,5.61,4.29,0.7,2.16,3.07,1.15,0.67
June,,,,2.35,2.6,1.07,8.76,3.33,2.96,5,1.2,2.27,1.98,2.35,3.43,1.17,3.85,,4.41,3.71,1.68,3.26,0.58,2,1.63,2.13,2.17,2.4,4.6,2.45,2.53,0.63,2.23,1.48,3.67,2.79,2.52,5.16,6.38,1.48,2.48,3.23,2.53,4.63,4.34,1.59,2.96,3.86,3.01,1.44,4.39
July,,,,1.51,5.06,7.08,3.62,3.04,5.75,1.09,2.77,2.94,6.05,3.42,4.03,2.54,2.55,1.51,3.45,3.73,4.86,5.25,4.97,4.24,3.38,2.49,4.78,3.91,2.48,6.29,9.69,3.9,4.56,2.18,2.24,3.26,5.99,2.71,4.99,1.48,2.39,3.57,2.84,5.07,4.08,0.87,5.69,6.5,8.14,2.92,3.49
August,,,,1.27,2.42,3.69,3.34,4.78,3.04,2.51,3.07,2.68,3.39,5.66,6.45,1.89,2.08,4.88,3.27,3.16,6.72,3.75,1.66,2.5,4.19,2.85,3.79,2.62,2.37,2.57,4.22,6,2.95,5.27,1.72,6.96,5.35,0.21,6.77,6.97,1.92,4.04,4.45,1.82,3.6,1.81,5.52,7.11,4.1,1.24,7.34
September,,,,2.26,2.08,6.06,1.77,1.64,5.6,4.85,4.13,1.56,3.32,3.41,6.06,5.83,3.81,9.89,5.46,2.12,7.15,2.24,5.51,2.33,1.21,4.8,2.6,1.48,4.06,2.54,2.74,1.42,3.73,3.76,4.74,3.07,5.59,3.81,2.45,2.23,6.27,0.9,5.43,2.34,2.45,2.46,2.97,2.39,2.08,0.78,2.69
October,,,,1.48,2.51,2.65,4.41,5.41,2.66,4.96,2.59,2.46,2.17,3.87,4.24,3.62,5.13,5.07,3.69,4.19,4.7,3.25,9.45,7.72,3.53,5.5,2.48,2.33,3.93,4.29,3.03,8.85,6.97,2.52,4.49,4.55,0.51,1.66,3.24,2.19,1.16,1.22,3.26,0.94,5.54,7.83,4.03,1.77,2.32,4.47,7.64
November,,,,1.67,4.82,5.84,3.44,6,1.94,5.14,1.44,1.95,2.93,4.72,1.79,,3.66,3.63,4.54,1.97,5.1,2.39,3.03,3.04,3.13,3.2,2.86,2.56,2.85,3.54,7.82,5.81,1.2,5.31,3.74,1.03,5.28,5.9,1.46,2.97,4.71,6.39,5.21,2.01,4.03,1.28,2.49,3.9,1.45,6,3.5
December,,,,4.16,5.8,6.59,3.59,2.21,3.15,3.37,2.34,3.55,1.94,3.51,1.41,,2.15,1.78,2.17,4.18,1.88,2.27,1.37,0.93,3.68,3.49,2.24,4.55,1.68,2.53,4.11,3,2.98,0.6,4.15,5.46,2.33,1.84,2.81,3.63,4.06,1.93,4.83,2.74,4.79,5.08,2.93,4.18,3.22,3.75,1.59
Total,,,,23.85,37.79,48.16,48.22,38.86,35.53,41.57,30.59,26,40.1,48.62,38.43,,36.01,,,30.46,41.1,36.85,42,31.37,36.16,40.98,30.47,35.11,32.65,38.08,43.6,43.26,36.74,34.29,38.06,40.18,38.44,33.67,38.51,31.34,35.93,38.48,40.5,29.42,41.14,35.25,37.51,40.42,41.01,30.89,44.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 1927 & 1928 removed based on surrounding stns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
