"DRUMMUIR CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5663,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,1.05,2.31,4.10,1.85,4.34,3.48,5.05,,
February,,,,1.13,1.53,3.38,3.42,1.26,1.63,1.42,,
March,,,,2.92,3.43,3.72,4.10,1.85,1.65,3.48,,
April,,,,1.58,0.39,2.60,4.15,3.63,1.94,4.12,,
May,,,,2.47,4.84,1.38,5.77,1.37,1.73,0.58,,
June,,,,2.35,2.60,1.07,8.76,3.33,2.96,5.00,,
July,,,,1.51,5.06,7.08,3.62,3.04,5.75,1.09,,
August,,,,1.27,2.42,3.69,3.34,4.78,3.04,2.51,,
September,,,,2.26,2.08,6.06,1.77,1.64,5.60,4.85,,
October,,,,1.48,2.51,2.65,4.41,5.41,2.66,4.96,,
November,,,,1.67,4.82,5.84,3.44,6.00,1.94,5.14,,
December,,,,4.16,5.80,6.59,3.59,2.21,3.15,3.37,,
Total,,,,23.85,37.79,48.16,48.22,38.86,35.53,41.57,,
Calc annual,0.00,0.00,0.00,23.85,37.79,48.16,48.22,38.86,35.53,41.57,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
