DEAL NORTHBOURNE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6895,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,3.73,2.15,3.49,0.84,6.50,1.74,2.71,,
February,,,,1.07,1.19,0.84,2.44,2.51,1.63,4.74,,
March,,,,1.62,0.81,0.54,2.62,3.51,2.92,1.07,,
April,,,,2.05,2.82,1.34,1.51,2.61,2.03,3.26,,
May,,,,1.27,0.79,1.76,1.22,2.51,3.68,3.44,,
June,,,,2.28,1.68,1.64,1.30,2.21,0.68,3.65,,
July,,,,1.46,0.78,5.29,0.65,1.64,0.50,5.19,,
August,,,,1.95,1.87,1.67,2.27,2.39,3.17,3.95,,
September,,,,3.22,4.29,2.14,2.87,1.42,1.46,3.49,,
October,,,,4.08,2.53,3.83,2.21,3.18,5.05,0.86,,
November,,,,2.93,2.04,6.25,3.86,6.69,7.40,0.81,,
December,,,,0.46,3.90,0.77,7.72,3.16,3.07,1.42,,
Total,,,,26.12,24.85,29.56,29.51,38.33,33.33,34.59,,
Calc annual,0.00,0.00,0.00,26.12,24.85,29.56,29.51,38.33,33.33,34.59,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
