SEACROFT (LEEDS CITY HOSPITAL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE349346,Long,-1.471528,Lat,53.80653,Elevation,235,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,4.1,3.81,1.09,3.3,1.04,2.37,1.74,3.66,3.3,3.65,3.86,1.84,2.64,2.19,3.15,2.28,5.97,2.17,4.11,1.98,1.78,2.01,1.55,1.1,3.32,3.76,2.66,5.17,2.1,3.2,3.2,3.66,3.06,2.83,2.64,2.47,6.47,1.12,1.38,1.84,2.21,0.24,1.78,1.74,3.98,1.26,3.85,2.63,4.79
February,,,1.56,0.49,1.36,3.4,3.55,0.59,2.62,2.28,1.88,0.29,3.26,4.7,1.23,4.67,2.46,1.24,2.21,0.69,0.74,1.92,0.43,4.03,0.33,2.63,2.88,3.88,1.42,1.65,2.5,2.89,0.8,0.9,1.12,2.92,2.79,3.39,1.61,1.17,4.55,2.31,0.46,1.88,2.37,2.04,1.16,2.8,4.4,0.11,1.4
March,,,2.55,2.59,2.56,0.92,4.09,2.25,1.27,4.33,2.31,1.31,2.19,1.92,1.62,0.82,0.82,1.92,2.78,0.37,3.12,0.24,1.62,2.44,1.89,1,1.54,2.66,0.22,2.07,2.28,4.3,1.77,0.73,0.19,0.46,1.29,5.46,1.23,1.02,1.04,2.92,1.8,0.45,1.62,2.9,0.62,1.65,1.64,1.25,1.71
April,,,0.2,2.52,0.99,0.97,0.81,1.54,0.95,1.8,3.88,1.67,2.99,2.15,1.82,2.66,1.64,2.77,0.57,1.08,3.17,3.46,2.11,1.55,2.84,2.38,1.72,3.33,0.03,1.31,3.36,2.36,1.59,1.63,2.4,1.82,1.5,2.44,1.7,2.62,3.7,0.97,0.97,2.42,0.21,0.75,2.28,0.12,0.44,4.08,0.64
May,,,2.27,1.84,0.9,1.43,2.77,2.29,3.21,1.35,3.09,1.33,0.85,3.59,4.17,4.14,4.7,1.57,2.48,1.31,1.38,2.71,5.4,2.8,1.24,0.77,2.67,2.9,3.44,1.72,0.43,1.7,2.84,2.43,1.36,3.26,2.18,4.72,0.91,1.99,1.51,5.47,1.66,1.58,3.85,3.43,0.71,1.19,3.33,0.92,0.94
June,,,4.41,1.12,1.76,1.54,1.51,1.7,1.26,1.09,2.11,0.15,1.75,0.89,2.18,0.06,4.14,2.69,4.17,1.16,1.45,5.79,0.31,1.13,1.73,2.49,3.89,2.36,2.6,2.23,0.55,0.15,0.86,1.34,2.83,2.94,1.63,2.91,3.36,0.66,0.65,1,1.66,1.84,1.36,1.63,3.09,2.01,3.89,2.09,1.07
July,,,4.95,0.93,3.79,3.94,1.36,1.16,3.85,3.08,7.42,0.74,4.54,4.1,3.68,0.9,2.37,4.95,0.45,2.61,5.75,2.43,3.21,1.7,1.89,0.43,3.46,2.29,3.6,4.5,3.92,2.12,1.72,1.15,2.99,1.86,3.11,2.23,1.18,2.57,2.33,3.24,1.28,2.89,1.45,0.97,4.37,4.04,4.57,1.66,3.25
August,,,5.45,0.98,1.92,1.76,1.94,7,2.49,2.49,1.9,4.37,5.38,3.04,2.87,2.22,3.4,6.14,3.35,2.3,3.58,3.8,1.47,0.5,0.82,1.85,2.2,0.78,4.4,1.61,0.35,2.09,4.11,2.5,3.88,2.25,4.14,0.39,3.79,2.27,4.98,6.18,2.07,2.8,5.41,0.68,6.95,4.7,3.24,0.65,3.86
September,,,1.51,1.24,1.34,0.71,2.33,0.58,7.21,0.79,1.51,0.9,2.56,2.59,3.12,3.24,1.86,4.43,0.22,0.45,3.15,4.58,1.79,1.9,1.93,5.6,2.03,1.05,2.63,1.04,1.6,0.4,1.79,3.29,4.86,2,4.69,1.26,1.17,1.35,2.92,2.16,2.31,1.56,3.04,1.26,2.83,4.34,3.03,0.16,3.77
October,,,2.4,2.83,2.14,1.24,3.86,4.06,1.88,2.31,2.37,2.27,1.18,2.39,3.64,3.61,3.08,2.5,4.66,2.63,2.74,0.85,3.56,3.7,1.77,4.93,1.49,2.71,3.82,2.24,3.9,2.96,2.29,1.59,2.84,3.59,1.16,1.78,1.23,3.46,1.22,1.4,4.05,1.79,4.08,1.68,1.32,1.83,1.67,2.01,5.58
November,,,1.69,1.97,2.96,2.27,3.1,1.45,1.25,2.2,1.42,3.08,1.79,3.05,2.35,2.58,5.52,3.39,3.73,4.79,4.13,4.62,1.65,2.04,2.35,5.32,3.43,2.02,3.68,4.2,5.56,3.52,1.18,2.23,5.07,0.31,5.48,1.96,1.17,4.07,4.54,6.71,1.34,2.36,4.87,2.3,0.36,1.58,0.71,3.12,4.44
December,,,1.91,1.47,6.39,5.8,2.46,1.59,4.89,4.48,3.23,3.8,4.31,3.51,3.35,4.37,1.15,2.58,1.66,5.24,2.74,0.84,1.12,0.54,4.82,2.92,1.13,2.28,3.33,1.92,2.41,0.68,1.56,1.48,2.7,1.9,2.73,2.41,2.24,3,1.54,2.32,1.82,1.27,2.65,3.06,2.41,2.86,3.76,3.59,2.18
Total,,,33,21.79,27.2,27.28,28.82,26.58,32.62,29.86,34.42,23.56,34.66,33.77,32.67,31.46,34.29,36.46,32.25,24.8,36.06,33.22,24.45,24.34,23.16,31.42,29.76,30.02,31.83,29.66,28.96,26.37,23.71,22.93,33.3,26.14,33.34,31.42,26.06,25.3,30.36,36.52,21.63,21.08,32.69,22.44,30.08,28.38,34.53,22.27,33.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 arithmetic on record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
