"ANDOVER, HATHERDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,663,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.22,5.26,1.69,3.89,
February,,,,,,,,4.55,2.05,0.73,0.92,
March,,,,,,,,3.75,2.57,0.14,0.87,
April,,,,,,,,1.86,1.78,0.86,2.65,
May,,,,,,,,0.91,1.61,1.60,1.46,
June,,,,,,,,2.47,2.48,1.39,0.50,
July,,,,,,,,4.00,1.74,1.58,2.28,
August,,,,,,,,3.90,2.02,0.95,3.39,
September,,,,,,,,5.43,1.62,0.54,3.43,
October,,,,,,,,2.67,5.57,3.49,1.96,
November,,,,,,,,4.06,2.58,7.97,4.78,
December,,,,,,,,4.17,2.83,7.55,3.86,
Total,,,,,,,,40.99,32.11,28.49,29.99,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.99,32.11,28.49,29.99,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,
