BURNSALL RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE032615,Long,-1.952617,Lat,54.049454,Elevation,503,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,7.17,3.08,3.17,5.58,4.17,1.86,7,2.25,4.68,2.57,8,1.8,4.74,4.52,3.24,7.39,4.34,3.99,3.79,6.76,6.14,7.42,4.42,4.28,3.13,5.14,5.84,5.43,11.46,1.98,8.06,3.41,5.39,3.22,,,,,,,
February,5.43,1.61,1.65,5.51,4.55,2.95,3.51,2.81,3.67,3.12,5.74,5.87,2.67,2.17,3.95,6.53,6.08,1,7.43,2.03,4.4,0.4,4.44,6.24,1.2,6.79,4.66,2.06,6.64,0.98,1.06,6.25,0.48,4.53,,,,,,,
March,0.83,4.66,2.63,7.57,2.82,4.04,3.21,3.98,4.45,3.65,1,2.56,6.65,6.49,4.94,1.57,4.12,2.66,2.16,5.83,4.33,3.92,3.36,2.74,1.72,1.44,2.26,4.13,3.9,0.57,3.08,0.67,3.57,2.68,,,,,,,
April,3.06,3,2,2.6,3.88,3.38,1.4,2.78,3.03,4.47,2.47,2.2,1.25,4.45,1.2,1.98,2.52,2.23,0.75,2.72,4.83,1.15,3.29,3.43,2.27,4.2,1.54,4.29,0.99,2.02,3.79,4.27,5.1,2.22,,,,,,,
May,1.8,1.69,2.6,3.09,3.8,0.55,5.17,3.88,2.92,2.59,2.67,1.19,2.34,3.5,2.57,1.5,2.24,1.99,1.94,1.54,4.77,2.21,0.9,4.39,6.04,5.58,3.49,1.73,1.12,2.45,2.16,3.12,4.23,2.74,,,,,,,
June,4.18,1.5,1.27,2.13,2.2,2.29,1.67,6.66,4.93,2.48,2.6,2.59,6.99,2.23,2.74,0.48,2.86,2.53,1.41,1.05,1.53,0.26,2.49,0.92,2.14,0.06,3.3,3.27,5.55,1.54,2.13,6.85,1.27,3.29,,,,,,,
July,2.6,1.9,2.84,4.22,1.55,1.08,1.98,2.55,4.18,5.03,3.05,0.9,5.06,1.04,3.61,4.55,2.5,1.88,5.66,3,7.23,2.55,5.64,3.84,4.95,1.68,3.9,5.46,1.79,2.72,4.9,4.89,5.61,3.22,,,,,,,
August,5.96,3.5,2.21,4.83,3.98,4.68,5.11,3.76,3.9,3.29,5.92,2.66,6.1,1.79,2.77,3.12,3.45,7.89,3.93,2.89,3.69,5.52,4.23,6.06,5.22,4.4,4.29,7.02,6.81,4.27,5.24,4.01,1.36,0.96,,,,,,,
September,1.52,1.97,1.8,4.74,1.64,3.54,1.31,0.94,4.46,2.96,0.35,3.85,2.24,1.61,2.66,0.65,2.39,1.95,9.93,1.9,1.58,2.31,4.37,5.09,4.72,3.22,3.25,5.66,0.73,1.76,3.83,3.62,5.61,1.97,,,,,,,
October,7.07,2.63,3.67,10.43,1.57,2.93,7.73,6.44,2.21,4.6,4.23,4.25,4.77,1.99,2.44,1.26,10.81,6.3,3.65,4.16,3.41,2.68,0.97,7.27,4.62,4.96,4.56,5.32,5.82,6.14,5.51,2.34,5.38,3.89,,,,,,,
November,5.85,6.46,2.8,2.49,4.39,5.58,5.71,3.31,3.46,2.48,4.74,5.43,3.75,4.71,6.53,2.94,4.22,4.05,2.36,4.09,3.34,2.87,1.98,6.78,3.83,2.52,7.66,4.94,6.77,6.5,6.12,8.48,3.32,2.89,,,,,,,
December,5.72,7.47,4.15,3.84,3.48,1.77,3.32,7.18,3.07,6.14,4,6.32,6.12,2.76,9.37,7.58,3.33,2.64,7.8,6.84,4.8,7.23,5.41,4.14,5.86,5.08,1.66,1.97,3.65,10.11,3.69,2.97,2.31,0.92,,,,,,,
Total,51.19,39.47,30.79,57.03,38.03,34.65,47.12,46.54,44.96,43.38,44.77,39.62,52.68,37.26,46.02,39.55,48.86,39.11,50.81,42.81,50.05,38.52,41.5,55.18,45.7,45.07,46.41,51.28,55.23,41.04,49.57,50.88,43.63,32.53,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932 Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
