"EAST BERGHOLT, ACKWORTH HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1332,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.83,2.20,3.33,1.05,1.87,0.93,1.53,0.96,2.38,1.56,1.59,
February,0.50,0.31,1.61,2.57,0.78,2.04,1.96,2.40,1.05,0.46,0.75,
March,1.17,0.87,1.42,1.31,0.41,1.14,0.18,2.11,2.46,0.05,1.39,
April,4.65,1.12,2.32,0.88,2.52,1.24,3.53,1.82,1.50,1.49,1.66,
May,0.79,1.34,1.21,0.69,4.33,2.09,1.25,0.83,1.28,1.43,2.27,
June,0.99,0.15,1.06,0.60,1.53,0.28,2.37,4.10,1.92,0.76,0.66,
July,3.03,0.29,2.28,1.22,3.05,1.89,1.97,3.51,1.84,2.61,4.01,
August,2.30,1.08,0.97,1.30,3.36,2.25,1.30,3.02,2.28,1.04,2.14,
September,3.17,2.08,3.52,1.13,1.79,2.09,1.01,2.86,0.67,0.72,4.42,
October,0.76,1.08,0.89,3.57,4.01,2.42,2.85,1.69,1.72,2.49,0.85,
November,0.79,1.34,1.15,2.67,2.20,1.85,3.62,2.14,1.99,4.39,2.91,
December,2.83,0.84,1.65,2.30,2.27,1.55,0.66,2.08,3.52,4.17,1.96,
Total,22.81,12.70,21.41,19.29,28.12,19.77,22.23,27.52,22.61,21.17,24.61,
Calc annual,22.81,12.70,21.41,19.29,28.12,19.77,22.23,27.52,22.61,21.17,24.61,
Difference,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,
