UCKFIELD-PILTDOWN (MOSES FARM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ437222,Long,0.045728,Lat,50.981282,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,509/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.79,5.5,3.7,2.25,3.65,1.47,2.33,3.27,3.55,2.15,4.71,1.37,3.87,2.7,3.3,2.43,3.11,0.91,4.89,6.76,4.08,6.07,1.78,3.25,3.06,5.89,2.23,1.67,2.49,2.3,4.9,1.5,1.05,3.61,2.58,1.39,1.35,3.66,,,,,
February,,,,,,,,,0.8,2.5,0.6,0.62,2.64,4.38,0.82,3.89,2.43,4.77,1.32,1.14,1.21,2.16,0.18,2.6,0.22,4.79,1.98,5.21,0.82,1.72,2.78,3.6,0.73,1.51,1.01,2.08,3.2,1.92,1.57,1.44,5.43,7.31,1.08,1.13,2.6,1.76,,,,,
March,,,,,,,,,1.23,3.9,2,1.75,1.97,2.21,1.6,0.54,0.33,4.6,2.02,0.05,1.44,0.49,1.48,2.85,3.26,0.48,1.38,4.91,0.56,1.43,2.73,2.94,3.39,0.35,0.06,1.45,1.32,6.09,0.98,1.06,1.41,3.92,2.91,0.29,3.7,1.28,,,,,
April,,,,,,,,,2.95,3.2,2.9,1.16,3.81,3.12,3.19,2.55,3.94,2.06,2.54,0.67,1.71,3.4,2.12,0.87,3.11,3.49,2.12,2.96,0.43,2.21,1.29,1.5,1.37,1.71,1.56,1.07,1.77,2.03,1.19,1.4,2.01,3.03,2.01,2.39,0.43,0.25,,,,,
May,,,,,,,,,1.71,0.5,1.3,1.51,1.13,4.21,4.33,2.75,2.46,1.17,1.5,2.06,2.54,2.41,3.61,1.44,0.55,1.66,0.18,3.14,2.54,1.76,1.63,1.83,3.26,2.55,1.41,2.37,2.62,1.95,2.45,1.59,0.9,1.96,1.34,1.72,1.92,4.25,,,,,
June,,,,,,,,,1.59,0.7,1.1,0.07,1.13,0.37,2.27,0.16,3.22,5.05,2.84,1.94,1.36,1.79,1.57,2.78,1.78,2.44,2.96,1.7,0.54,1.95,0.12,1.76,0.22,1.82,1.17,1.34,2.74,2.43,3.13,0.99,0.94,1.58,0.96,1.7,3.14,1.96,,,,,
July,,,,,,,,,5.08,1.6,4.6,0.54,3.1,3.41,5.6,4.27,2.18,2.78,1.82,1.24,2.6,3.17,3.22,2.25,2.38,0.61,3.93,1.04,2.07,4.52,3.97,2.02,2.19,1.99,2.44,6.09,1.73,3.69,1.76,0.06,2.63,2.38,0.6,3.78,4.19,0.2,,,,,
August,,,,,,,,,1.66,4.05,1.3,1.87,3.57,2.28,3.44,2,2.04,4.22,2.09,2.81,4.12,2.53,0.71,1.45,3.41,4.6,0.42,1.48,3.27,2.42,0.08,3.97,3.52,1.46,2.61,2.64,6.92,0.14,6.05,2.24,2.3,5.84,3.31,2.37,3.83,0.84,,,,,
September,,,,,,,,,6.3,1.5,2.4,0.69,2.62,2.39,3.93,2.61,0.61,5.21,0.67,1.7,4,2.71,3.11,3.7,1.68,5.91,3.05,2.31,2.56,0.41,1.85,0.7,2.37,2.33,2.77,2.87,3.34,1.85,2.27,1.99,2.69,3.97,3.02,4.25,3.16,2.73,,,,,
October,,,,,,,,,2.15,0.6,1.8,1.67,1.29,6.73,4.75,4.02,2.55,2.22,7,4.33,2.19,0.53,7.48,2.38,2.49,4.77,1.18,3.22,4.34,7.33,4.2,1.2,3.22,3.51,5.31,3.23,1.2,0.82,2.11,8.45,0.64,1.41,3.85,3.8,3.43,4.5,,,,,
November,,,,,,,,,2.4,2.8,1.77,1.59,1.9,2.33,3.25,3.52,7.61,3.72,4.4,9.05,6.45,5,1.29,0.94,4.29,8.35,5.16,1.74,3.9,6.94,7.48,4.22,1.62,1.82,4.8,0.29,5.82,1.31,1.86,4.04,6.77,6.43,4.35,1.71,6.13,1.45,,,,,
December,,,,,,,,,2.1,5.5,2.91,2.1,3.84,3.66,5.45,3.58,0.58,4.23,3.55,7.07,3.2,0.9,0.64,0.83,8.38,4.72,3.29,4.03,3.43,1.74,2.32,1.75,3.2,2.24,2.49,4.15,3.6,2.97,2.98,1.49,1.94,3.42,3.27,1.03,1.98,2.87,,,,,
Total,,,,,,,,,31.76,32.35,26.38,15.82,30.65,36.56,40.96,33.16,31.5,42.18,34.46,33.43,34.69,27.79,28.71,24.52,34.66,42.73,30.54,38.5,28.54,38.5,30.23,28.74,28.15,27.18,27.86,29.25,36.75,27.5,31.25,26.25,28.71,44.86,29.28,25.56,35.86,25.75,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 values entered from 1910s TYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
