"DUNDEE HARBOUR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5588,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.56,2.75,3.15,1.51,2.35,2.03,4.79,1.60,3.81,1.08,1.64,
February,1.64,0.36,2.04,4.76,1.00,2.75,4.82,1.17,1.76,1.71,1.24,
March,1.59,1.95,1.61,1.43,0.84,1.48,1.05,1.96,3.99,0.45,1.64,
April,1.38,0.97,1.55,2.70,1.99,2.99,1.84,0.83,0.71,1.14,1.98,
May,3.16,1.52,0.84,1.57,3.79,3.51,1.79,2.27,1.23,2.31,1.63,
June,0.89,0.38,1.67,1.25,1.81,0.52,2.49,2.10,3.91,1.59,1.44,
July,2.18,1.97,3.00,2.55,4.21,1.57,3.00,2.26,0.75,2.45,2.11,
August,4.04,3.45,2.26,4.72,2.74,1.61,2.36,6.24,4.64,3.02,6.02,
September,2.63,1.56,2.00,1.92,4.17,2.78,3.92,4.94,2.24,0.47,4.62,
October,1.98,2.21,1.36,1.77,4.11,2.24,4.55,5.07,3.14,2.58,2.33,
November,1.88,1.78,1.65,2.23,1.81,0.84,4.86,1.92,2.12,3.32,3.18,
December,3.20,1.30,1.74,2.66,3.55,2.71,0.28,1.86,2.26,3.29,2.56,
Total,27.13,20.20,22.87,29.07,32.37,25.03,35.75,32.22,30.56,23.41,30.39,
Calc annual,27.13,20.20,22.87,29.07,32.37,25.03,35.75,32.22,30.56,23.41,30.39,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,
