"DUNDEE HARBOUR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5588,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.96,0.86,1.60,1.39,3.37,3.11,0.85,1.81,0.70,3.60,,
February,1.51,0.12,2.43,3.16,4.74,1.00,0.89,1.06,0.95,2.38,,
March,2.14,2.87,0.99,1.02,1.24,2.65,1.27,3.64,0.62,1.76,,
April,0.71,1.51,0.81,1.30,1.59,1.12,0.95,1.40,4.00,3.31,,
May,2.21,2.18,2.59,1.23,3.12,0.40,0.82,1.32,1.97,4.28,,
June,2.83,0.60,2.98,1.95,1.93,2.00,2.52,4.97,1.70,1.90,,
July,3.06,2.91,1.73,2.93,3.41,4.00,3.82,1.76,0.89,2.72,,
August,2.22,4.58,6.26,3.15,4.36,4.56,1.96,4.75,3.42,0.61,,
September,2.84,4.19,1.40,1.77,0.17,0.84,3.69,1.70,1.83,3.90,,
October,2.24,2.75,3.74,2.58,3.63,1.49,2.78,2.10,5.02,0.98,,
November,4.59,3.11,1.82,1.35,1.44,2.67,0.84,1.79,4.72,2.63,,
December,2.27,3.93,0.91,2.13,1.88,3.47,5.27,3.37,1.42,4.34,,
Total,29.58,29.61,27.26,23.96,30.88,27.31,25.66,29.67,27.24,32.41,,
Calc annual,29.58,29.61,27.26,23.96,30.88,27.31,25.66,29.67,27.24,32.41,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
