MILNATHORT (OCHIL HILLS HOSPITAL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO097076,Long,-3.458979,Lat,56.252299,Elevation,800,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,8.5,3.91,4.63,6.07,8.06,5.77,8.88,1.92,6.24,4.16,4.96,5.41,7.57,1.68,6.19,4.1,8.8,5.37,2.13,3.66,4.09,5.67,4.72,3.49,5,4.89,7.27,4.52,3.16,5.59,3.4,0.87,3.62,2.41,3.32,6.96,3.34,1.55,4.74
February,,,3.02,5.79,1.17,5.97,6.45,2.26,2.98,2.7,1.46,3.52,0.18,4.89,0.33,4.21,4.6,5.46,2.39,5.15,2.92,7.05,2.21,2.93,1.69,6.86,2.19,3.32,4.64,3.6,5.18,3.56,0.59,1.77,3,3.53,1.57,3.7,3.43,1.67,3.59
March,,,3.87,2.1,1.31,1.92,3.26,3.86,4.56,0.6,3.64,1.5,2.99,2.28,6.28,1.63,3.26,3.36,2.74,3.94,4.41,3.04,3.58,1.78,0.38,3.43,5.49,3.45,2.81,1.99,3,3.05,4.69,1.54,3.52,2.58,1.72,3.41,2.49,2.87,1.94
April,,,1.71,3.42,2.57,5.45,3.11,1.41,1.39,1.93,1.84,3.02,4.14,1.74,6.97,4.73,1.48,2.24,0.37,2.42,3.31,2.75,2.38,2.34,2.97,2.09,1.23,6.8,2.55,2.67,2.56,3.7,2.84,2.25,1.99,1.69,1.02,1.96,1.92,3.47,3.07
May,,,3.33,2.14,6.36,7.4,3.14,3.32,1.85,3.49,1.83,4.65,4.1,2.22,2.76,0.7,0.96,2.79,5.56,1.91,1.36,4.85,3.76,4.66,2.61,5.35,2.02,4.36,3.69,2.37,2.11,2.5,1.59,2.7,6.14,3.58,2.14,2.15,3.23,1.16,4.17
June,,,2.57,2.11,3.01,0.6,4.79,4.53,5.5,2.57,3.19,5.42,1.58,1.96,3.05,4.33,1.63,3.24,5.3,2.79,1.4,1.09,1.23,3.75,3.74,4.42,2.99,4.63,5.73,1.57,3.37,2.48,3.33,1.73,2.96,2.06,2.6,1.72,5.08,2.25,2.27
July,,,5.31,2.58,6.14,2.53,3.98,3.94,2.12,5.39,3.46,5.1,4.77,3.95,4.07,1.57,4.84,4.6,5.94,6.39,7.04,3.64,2.78,2.59,3.12,4.07,4.82,3.53,5.07,2.78,4.69,5.45,2.04,7.16,3.03,1.72,6.71,4.87,5.91,6.03,4.72
August,,,2.36,7.18,4.72,3.89,3.55,6.75,6.22,6.02,5.38,4.07,0.86,2.14,4.55,4.35,2.08,5.21,2.28,2.08,1.18,4.62,4.27,6.54,3.53,2.73,4.3,0.14,9.9,4.33,5.09,5.28,5.39,2.65,4.46,1.16,6.04,4.99,4.77,0.9,5.77
September,,,2.58,4.63,5.77,3.85,4.89,6.4,4.63,0.9,6.7,2.21,2.97,2.43,4.56,6.81,4.41,3.25,6.32,2.53,3.22,1.46,4.5,4.31,4.13,5.2,6.57,3.98,4.79,2.78,7.21,2.88,2.8,4.01,4.28,2.4,4.68,2.37,4.72,0.99,2.47
October,,,2.86,4.59,4.29,3.61,5.65,6.92,6.24,4.94,4.76,3.85,7.97,4.6,6,8.2,3.97,4.3,7.88,5.02,5.46,4.85,3.68,7.16,4.86,5.69,0.37,2.44,4.84,5.7,3.42,1.02,3.59,2.06,8.96,2.71,2.75,3.61,2.74,4.07,5.51
