GANTON WILLERBY WOLD HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TA012763,Long,-0.451,Lat,54.173,Elevation,565,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3406/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959
January,,2.97,3.13,4.24,1.42,2.64,0.94,2.63,1.56,3.76,2.21,3.14,2.70,1.33,1.40,1.77,2.43,4.47,4.38,2.66,3.79,1.71,3.31,4.91,3.40,1.84,3.90,1.52,2.85,5.71,0.86,1.50,1.80,1.69,1.21,1.77,1.22,4.58,1.03,2.21,2.54
February,,1.04,0.24,2.17,4.06,1.44,2.28,1.48,1.38,1.65,1.01,1.32,2.04,0.66,3.51,1.25,3.09,3.08,3.32,0.67,1.31,1.71,3.34,1.86,0.29,1.94,1.56,1.35,3.00,0.83,0.65,2.65,3.14,0.59,2.09,3.95,1.91,2.29,2.30,4.51,0.25
March,,2.13,0.83,2.33,1.25,1.51,1.72,0.56,1.20,2.97,0.05,2.15,0.61,2.10,1.96,2.88,0.41,1.20,3.30,0.19,2.53,1.47,3.17,1.01,0.44,0.41,0.37,1.01,4.79,0.95,0.87,1.09,3.41,2.01,0.15,1.65,2.54,0.63,1.05,1.42,1.38
April,,4.42,1.01,1.15,1.64,1.46,2.70,1.18,2.97,0.93,1.21,2.99,3.03,2.04,0.94,2.60,2.35,1.53,3.10,0.19,1.28,3.14,1.84,0.75,1.15,1.61,1.83,1.45,2.37,1.03,1.58,2.40,1.14,1.07,2.36,0.26,0.75,0.62,0.26,0.49,2.03
May,,2.01,1.84,1.16,3.37,4.18,2.53,1.63,1.21,1.31,1.36,0.88,2.35,5.90,2.20,0.98,0.68,2.16,4.14,3.95,1.95,0.65,1.63,3.19,2.18,0.58,1.60,1.86,0.81,1.85,1.66,2.07,4.54,1.55,1.71,1.56,2.00,0.41,0.99,2.53,0.33
June,,0.91,0.25,2.37,0.76,1.59,0.09,4.15,3.97,3.69,1.41,1.67,3.24,0.56,2.09,1.74,2.50,5.09,1.18,2.52,3.16,0.59,0.49,1.15,2.56,2.87,3.28,2.45,2.22,4.23,1.25,1.09,1.92,1.68,2.82,1.10,1.14,2.93,1.63,3.81,1.22
July,,5.95,1.34,4.27,2.72,5.10,1.77,2.95,2.69,0.77,1.27,5.21,3.35,1.95,1.55,1.90,0.39,2.73,1.89,3.22,3.70,6.70,2.19,2.64,0.78,2.34,0.93,3.41,1.13,1.35,1.20,2.77,1.86,1.97,2.22,1.40,1.06,3.75,4.00,2.32,2.70
August,2.85,1.64,3.60,4.03,4.10,2.12,3.26,2.12,6.39,3.50,1.99,3.74,3.10,1.81,0.80,2.79,1.26,2.25,0.99,4.43,1.75,1.06,3.50,1.98,3.41,2.81,3.46,3.27,0.33,3.43,2.16,4.32,6.31,1.66,2.81,5.44,0.88,5.89,2.45,1.68,0.34
September,1.16,1.66,0.89,2.30,2.21,2.44,2.95,1.03,4.32,0.61,0.31,3.85,5.13,2.93,2.75,1.38,3.84,2.05,1.59,2.96,2.30,1.25,0.67,2.15,3.13,3.92,2.11,4.45,1.46,1.49,0.75,2.90,1.01,5.65,1.38,1.56,1.51,1.45,3.08,1.71,
October,4.95,2.48,1.65,1.90,2.13,3.39,1.84,2.82,1.85,3.97,2.00,1.76,1.47,2.85,4.06,1.76,3.78,1.98,3.18,3.24,4.43,4.18,3.72,1.85,1.66,2.65,2.55,1.53,0.74,1.71,2.90,0.95,1.01,3.04,2.60,3.64,2.51,1.35,2.24,1.75,3.98
