HORHAM-RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM211725,Long,1.2417399,Lat,52.306079,Elevation,175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,2.5,1.83,3.25,1.73,2.18,2.47,3.31,2.42,2.23,4.95,1.8,2.51,1.02,2.84,,3.74,1.82,2.08,2.08,0.97,1.05,1.73,2.89,3.24,3.98,2.79,4.85,2.03,1.68,3.12,4.07,1.94,,,,,,
February,,,,0.5,1.86,3.33,4.29,0.87,1.13,2.9,1.09,0.45,2.49,3.59,1.65,2.91,2.27,,1.19,0.59,0.75,3.14,0.74,2.09,0.64,2.77,3.02,3.19,1.13,1.16,1.57,1.96,1.18,0.85,1.71,,,,,,
March,,,,1.89,4.79,1.44,3.73,2.45,1.01,2.5,1.34,1.24,2.38,1.61,0.58,1.73,0.43,,2.25,0.13,1.08,0.34,1.49,1.96,2,0.84,0.72,3.61,0.65,2.23,3.51,3.59,2.36,0.65,0.69,,,,,,
April,,,,2.23,0.96,1.09,1.95,2.72,4.19,2.69,3.78,1.63,2.54,0.68,2.73,2.92,3.45,,1.53,1.4,2.07,4.33,3.68,1.26,3.31,2.63,1.36,2.68,0.54,2.48,1.15,1.29,0.65,0.93,1.76,,,,,,
May,,,,1.96,1.3,2.37,1.92,0.75,1.23,0.63,1.12,0.96,1.18,1.73,5.5,2.54,1.95,,2.37,1.08,3.09,3.48,3.58,1.94,1.79,2.04,1.15,3.28,3.41,0.88,1.66,2.56,2.29,1.18,1.23,,,,,,
June,,,,0.98,1.12,0.91,3.33,2.28,1.24,1.42,2.39,0.31,1.55,0.88,2.44,0.61,3.75,4.16,1.98,0.79,0.86,2,0.59,2.8,1.59,2.9,3.87,1.87,1,1.77,0.48,0.99,0.8,2.29,1.39,,,,,,
July,,,,1.9,1.85,4.15,1.13,4.08,2.1,4.07,3.56,0.28,5.21,2.35,3.18,1.38,2.03,3,2.64,4.28,6.3,3.01,3.49,1.49,1.38,0.86,4.26,1.17,1.69,2.14,2.94,2.64,3.36,0.82,2.45,,,,,,
August,,,,1.14,1.55,3.29,5.27,5.35,2.83,2.65,1.86,1.73,2.87,3.35,2.53,2.95,2.55,3.98,2.07,1.37,3.59,3.88,1.28,0.8,1.35,1.36,1.1,3.14,1.72,3.07,0.62,3.43,1.69,1.73,1.83,,,,,,
September,,,,1.61,0.95,1.38,1.22,2.35,4.02,0.71,3.1,1.97,3.97,2.31,3.81,3.47,1.5,3.27,0.9,0.58,5.19,2.32,1.58,3.46,2.06,3.29,3.16,2.16,2.59,0.75,1.36,0.27,2.28,2.27,3.64,,,,,,
October,,,,4.39,2.28,1.54,3.29,3.68,3.68,2.62,0.68,1.34,1.14,4.02,5.53,2.88,2.95,2.11,2.07,3.45,0.79,1.14,3.95,2.78,1.77,2.5,2.39,1.88,2.91,6.49,2.28,2.55,4.59,1.36,3.6,,,,,,
November,,,,2.56,2.87,2.62,3.32,2.07,2.12,2.57,0.86,2.06,2.26,3.37,1.94,3.26,3.9,3.42,2.27,4,3.55,2.13,1.39,2.49,1.75,3.62,3.63,1.72,2.58,4.66,6.26,2.57,3.28,2.61,4.85,,,,,,
December,,,,0.92,6.35,4.38,4.03,1.72,3.98,5.09,3.56,1.47,1.96,2.93,3.05,2.45,0.87,2.01,3.46,4.8,2.58,1.11,0.71,0.7,4.08,2.66,1.79,3.54,3.08,2.07,1.89,1.53,2.8,1.82,1.65,,,,,,
Total,,,,22.58,27.71,29.75,35.21,30.5,30,31.16,25.76,15.67,32.5,28.62,35.45,28.12,28.49,,26.47,24.29,31.93,28.96,23.45,22.82,23.45,28.36,29.69,32.22,24.09,32.55,25.75,25.06,28.4,20.58,26.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Sep IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Jan-May estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
